SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
513713,WHITEORG    ,XT,Q,128.95,128.95,123.50,127.05,127.50,122.85,173,19487,2500021.00,
513729,ARO GRANITE ,B ,Q,74.50,74.65,70.05,70.60,70.75,73.10,120,8756,629232.00,
514010,HIM.FIBRES  ,X ,Q,6.30,6.42,6.25,6.25,6.25,6.44,13,2851,17916.00,
514028,RAJKAMAL SYN,XT,Q,18.55,18.55,18.10,18.15,18.55,18.75,10,1890,34834.00,
514030,DEEPAK SPINN,X ,Q,93.05,93.05,90.20,90.75,91.00,93.55,26,1665,152304.00,
514034,JBF IND.LTD ,B ,Q,179.25,182.90,175.25,179.05,178.35,178.35,284,12036,2156915.00,
514036,LOY.TEX MILL,X ,Q,708.90,709.75,667.00,668.00,668.00,662.80,21,189,129073.00,
514043,HIMAT.SEIDE ,B ,Q,362.05,369.95,360.85,365.90,369.50,365.00,653,23889,8723792.00,
514045,BSL LTD.    ,B ,Q,90.00,92.70,89.50,90.80,91.00,88.95,55,6891,627913.00,
514087,PBM POLYTEX ,X ,Q,103.00,103.00,96.20,96.80,96.75,98.50,50,6275,615564.00,
514113,ADHINATH TEX,XT,Q,5.70,5.70,5.70,5.70,5.70,5.70,1,20,114.00,
514118,ESKAY K'N'IT,XT,Q,0.29,0.29,0.29,0.29,0.29,0.28,2,75,21.00,
514128,KONARK SYN. ,SS,Q,16.10,16.10,16.10,16.10,16.10,16.30,1,1225,19722.00,
514138,SURYALATA SP,X ,Q,177.90,177.90,170.05,173.40,171.50,171.90,25,1427,246266.00,
514140,SURYAVA SPIN,X ,Q,7.35,8.07,7.35,7.41,8.07,7.73,17,2751,20394.00,
514142,TT LTD.     ,B ,Q,102.90,105.50,102.55,104.40,103.50,100.65,65,5278,548877.00,
514144,UNIWORTH LTD,XT,Q,1.00,1.00,1.00,1.00,1.00,1.00,4,2400,2400.00,
514162,WELSPUN (I) ,A ,Q,70.50,70.50,67.25,67.90,67.90,71.75,1715,346567,23781041.00,
514165,IND.ACRYLICS,X ,Q,19.50,20.45,19.10,19.35,19.35,19.30,568,287235,5711980.00,
514167,GANESH ECOSP,B ,Q,375.00,378.35,367.00,368.45,368.45,366.50,147,7691,2874579.00,
514171,CEETA IND.  ,XT,Q,11.16,11.82,11.16,11.82,11.82,11.26,4,457,5169.00,
514175,VARDHMAN POL,B ,Q,31.20,31.20,29.00,29.35,29.35,30.20,125,26608,791297.00,
514183,BLA ROS IND ,XT,Q,50.90,50.90,50.90,50.90,50.90,48.50,28,12284,625255.00,
514197,ST CORP     ,XT,Q,29.00,29.00,29.00,29.00,29.00,29.55,1,63,1827.00,
514211,SUMEET INDUS,B ,Q,27.80,28.25,27.00,27.35,27.35,27.10,531,124611,3444225.00,
514215,BINNY LTD.  ,X ,Q,209.30,229.45,209.30,218.50,218.50,220.30,62,4042,872179.00,
514223,RAMGOPAL POL,T ,Q,8.88,8.88,8.88,8.88,8.88,9.34,22,4200,37296.00,
514234,SANGAM INDIA,B ,Q,148.45,171.80,145.55,152.25,151.75,149.00,515,27240,4244529.00,
514248,SREECHEM RES,P ,Q,7.60,7.60,7.60,7.60,7.60,7.60,1,300,2280.00,
514266,ZENITH FIBRE,XT,Q,115.20,120.45,113.65,113.85,113.85,119.60,58,14208,1624785.00,
514272,BHILWARA SP.,X ,Q,11.05,11.05,11.05,11.05,11.05,11.05,4,502,5547.00,
514274,AARVEE DENIM,B ,Q,52.70,57.00,52.15,54.60,54.60,50.15,265,23358,1276427.00,
514286,ASHIMA LTD. ,B ,Q,32.45,33.50,30.40,31.00,31.00,31.90,1003,201857,6419730.00,
514300,PIONEER EMB ,B ,Q,38.15,40.90,38.15,39.50,39.50,38.50,262,19124,765324.00,
514302,VIPPY SPIN. ,X ,Q,51.90,52.00,49.20,51.90,52.00,49.80,6,1093,55786.00,
514312,JAY HIND SYN,XT,Q,3.00,3.00,3.00,3.00,3.00,3.00,1,3,9.00,
514316,RAGHUVIR SYN,XT,Q,122.40,122.40,112.50,120.00,120.00,117.70,13,2048,242244.00,
514318,JATTAINDUS  ,P ,Q,29.40,32.40,29.40,32.40,32.40,30.90,3,800,24720.00,
514322,KAMADGIRI   ,X ,Q,167.00,167.00,146.80,148.05,148.05,154.50,62,3060,472309.00,
514326,PATSPIN INDI,B ,Q,25.45,25.45,23.05,23.05,23.05,24.25,54,12824,296781.00,
514330,OVERSEAS SYN,XT,Q,8.20,8.50,8.08,8.50,8.50,8.50,21,2750,23055.00,
514332,NEOINFRA    ,XT,Q,44.25,44.25,44.25,44.25,44.25,42.95,1,100,4425.00,
514348,WINSOME YRN ,B ,Q,2.20,2.24,2.20,2.24,2.24,2.20,4,4620,10228.00,
514354,PREMIER POLY,B ,Q,50.85,51.45,49.60,49.65,50.00,51.10,28,4494,226718.00,
514358,EVERLON SYN.,XT,Q,16.65,16.65,16.65,16.65,16.65,17.20,1,100,1665.00,
514394,AJIL        ,X ,Q,73.95,73.95,71.05,71.75,71.25,71.80,19,1158,83903.00,
514400,GARWARE SYN.,X ,Q,11.25,11.30,11.25,11.30,11.30,11.30,3,112,1261.00,
514412,SARUPINDUS  ,X ,Q,71.30,72.85,69.30,69.50,69.50,73.00,27,4621,322993.00,
514418,MANORG      ,X ,Q,209.00,213.00,207.60,210.35,211.50,209.80,161,17956,3772736.00,
514428,HINDU.ADHESI,X ,Q,136.00,141.00,130.00,138.85,139.00,133.70,29,1030,136747.00,
514442,SRI KPR IND ,XT,Q,28.05,30.00,27.35,27.35,27.35,28.75,25,4517,124071.00,
514450,MAHA.RUBTECH,X ,Q,54.75,58.00,54.75,56.95,56.95,53.30,46,8320,472114.00,
514470,WIMSOME TEXT,B ,Q,57.65,60.45,57.55,58.95,58.50,58.30,32,4306,252906.00,
514474,FAIRDEAL FIL,X ,Q,39.65,42.00,39.10,40.25,40.25,39.70,15,738,29850.00,
514484,THAMBI MOD. ,XT,Q,4.90,4.90,4.84,4.84,4.84,5.09,2,500,2420.00,
515018,REG.CERAMIC ,T ,Q,5.32,5.79,5.32,5.71,5.71,5.53,9,1851,10130.00,
515030,ASAHI IN.GLA,B ,Q,355.90,361.00,351.00,353.55,353.55,356.65,94,3273,1159979.00,
515037,MURD.CERAM  ,B ,Q,43.65,45.80,43.60,44.15,44.45,42.80,541,61298,2742220.00,
515043,SAINT-GOBAIN,X ,Q,63.70,65.00,62.10,64.00,64.00,62.50,604,128508,8225259.00,
515055,ANANTRAJ    ,B ,Q,63.50,64.00,61.00,61.60,61.60,62.45,1410,277896,17480171.00,
515059,MADHUS.IND. ,X ,Q,20.50,21.10,20.25,20.30,20.30,20.10,6,1172,24646.00,
515081,SRIVAJRA GRA,P ,Q,3.65,3.65,3.65,3.65,3.65,3.84,1,1000,3650.00,
515085,RESTILE CER.,X ,Q,8.00,8.60,7.61,8.42,8.42,7.90,51,5115,41202.00,
515093,MADHAV MARB.,B ,Q,63.00,71.55,63.00,68.75,68.75,64.50,373,26588,1827644.00,
515127,RAMASIGNS   ,X ,Q,19.00,19.00,18.00,18.75,18.95,18.00,8,3505,64256.00,
515145,HIND.NAT.GLS,B ,Q,146.75,146.75,141.25,141.30,141.50,143.15,10,256,36405.00,
515147,HALDYN GLASS,X ,Q,43.25,43.25,41.85,42.05,42.05,42.90,267,74037,3132645.00,
516003,SARDA PLY.  ,ST,Q,150.10,164.25,150.10,161.80,164.25,156.45,26,1609,257330.00,
516007,MANGALAM TIM,B ,Q,35.85,35.95,33.15,33.35,33.80,34.85,88,16941,580281.00,
516016,SHREYANS IND,B ,Q,168.50,169.45,163.55,164.75,164.75,167.65,169,7847,1303096.00,
516022,STAR PAPER  ,B ,Q,255.00,262.00,253.00,254.85,254.90,254.25,608,25195,6481292.00,
516030,YASH PAPERS ,X ,Q,79.40,81.75,77.70,78.10,78.10,79.40,463,96204,7593814.00,
516064,ARROWGREEN  ,B ,Q,450.00,450.05,430.00,434.55,432.95,461.35,404,11013,4850764.00,
516072,VISHNU CHEM ,T ,Q,365.00,365.00,354.00,362.00,362.00,361.00,6,361,130062.00,
516078,JUMBO BAG   ,Z ,Q,16.75,18.00,16.75,18.00,18.00,17.60,3,110,1860.00,
516082,N.R.AGARWAL ,B ,Q,485.00,491.00,477.50,482.35,482.35,477.80,280,8594,4166981.00,
516086,SH.RAJES.PAP,XT,Q,16.55,16.55,16.55,16.55,16.55,15.80,8,4335,71744.00,
516092,PUDMJEE IND ,B ,Q,14.85,14.85,14.25,14.50,14.70,14.71,11,5375,77951.00,
516096,SANGAL PAPER,XT,Q,152.50,152.60,145.00,146.25,145.00,152.25,17,1035,154041.00,
516106,SH.KARTHIK P,X ,Q,19.00,19.90,18.25,18.80,18.80,19.00,26,23999,455378.00,
516108,S.I.PAPER   ,XT,Q,133.00,135.00,126.50,130.80,130.50,133.15,88,17485,2299198.00,
517015,VINDHYA TELE,B ,Q,1140.00,1254.00,1140.00,1226.95,1224.85,1139.90,651,4773,5688016.00,
517035,RUTTONSHA IN,X ,Q,54.45,54.45,54.45,54.45,54.45,51.90,6,139,7568.00,
517041,ADORWELDING ,B ,Q,450.00,451.15,434.00,438.60,434.00,443.75,79,1403,624209.00,
517059,SALZER ELEC ,B ,Q,207.05,212.00,205.00,206.85,207.00,210.55,233,8525,1770721.00,
517063,JETINFOTRAN ,X ,Q,70.00,70.00,66.40,69.05,69.05,68.60,62,5097,348676.00,
517080,HIGHGROUND  ,B ,Q,13.25,13.27,12.87,13.05,13.20,12.64,121,59809,780446.00,
517119,PCS TECH    ,X ,Q,28.55,28.55,26.80,27.05,27.75,27.95,61,7228,197312.00,
517140,MOSER BEAR  ,T ,Q,4.90,4.91,4.60,4.68,4.60,4.80,95,45401,216813.00,
517146,USHA MART.LT,B ,Q,23.40,23.45,22.70,23.00,22.95,23.10,499,220447,5077431.00,
517164,ZENITH COMP.,XT,Q,1.90,1.90,1.81,1.81,1.81,1.90,21,1400,2624.00,
517166,SPEL SEMICON,X ,Q,15.45,15.45,14.50,15.09,15.14,15.00,49,37390,553178.00,
517168,SUBROS LTD. ,B ,Q,366.45,374.50,345.35,353.00,346.25,365.15,444,7125,2600152.00,
517170,KLKELEC     ,XT,Q,11.50,11.50,11.50,11.50,11.50,11.50,1,500,5750.00,
517174,HONEYWELL   ,B ,Q,17788.95,17899.00,16688.05,16928.45,16801.00,17736.95,353,869,14791543.00,
517206,LUMAX IND   ,B ,Q,2290.05,2437.00,2265.00,2365.00,2365.00,2268.55,424,3945,9424399.00,
517214,SPICEMOBI   ,B ,Q,21.40,22.20,21.15,21.50,21.15,22.00,17,3743,80452.00,
517224,SUJANA INDUS,T ,Q,0.99,1.00,0.95,1.00,1.00,0.96,44,163439,160174.00,
517228,TREND ELECT ,Z ,Q,12.30,12.30,12.30,12.30,12.30,12.30,1,25,307.00,
517236,CALCOM VISIO,X ,Q,13.68,13.68,13.68,13.68,13.68,13.68,1,100,1368.00,
517238,DYNAVISION  ,P ,Q,85.00,85.00,85.00,85.00,85.00,81.00,2,200,17000.00,
517258,PRECISION EL,XT,Q,33.00,33.60,33.00,33.60,33.60,32.00,2,215,7131.00,
517271,HBL P SYS   ,B ,Q,61.90,62.45,60.75,61.25,61.25,60.05,765,117513,7234001.00,
517288,GUJARATPOLY ,XT,Q,15.15,15.15,15.15,15.15,15.15,14.43,19,4172,63205.00,
517300,GUJ.IND.POW.,B ,Q,125.00,127.85,122.25,125.20,125.50,122.85,293,18757,2348763.00,
517330,CMI LTD.    ,B ,Q,260.90,265.85,254.30,256.15,256.15,258.05,375,12446,3239070.00,
517334,MOTHERSON SS,A ,Q,364.55,367.00,353.90,356.25,356.25,364.65,1972,165732,59280692.00,
517344,MINDTECK (I),B ,Q,69.05,73.10,68.10,69.25,69.25,74.05,207,23532,1632155.00,
517354,HAVELLSINDIA,A ,Q,515.00,521.25,512.50,515.55,515.55,516.75,756,41047,21270213.00,
517356,ACI INFOCOM ,ST,Q,5.00,5.00,5.00,5.00,5.00,5.26,11,50000,250000.00,
517370,INCAP LTD.  ,XT,Q,98.50,102.00,97.40,98.00,98.00,102.50,22,1271,125625.00,
517372,GUJ.INTRUX  ,X ,Q,116.00,119.00,116.00,116.55,117.00,114.80,29,2025,239152.00,
517380,IGARSHI MOT ,B ,Q,828.65,837.90,815.00,829.00,829.00,817.75,56,590,488510.00,
517385,SYMPHONY    ,A ,Q,1755.05,1765.95,1724.20,1751.35,1756.00,1724.15,182,924,1619010.00,
517393,VINTRON INF.,XT,Q,0.58,0.58,0.58,0.58,0.58,0.56,1,1,0.00,
517399,VXL INSTRUM.,XT,Q,8.78,8.78,7.98,7.98,7.98,8.40,3,1150,9978.00,
517415,LEE&NEE SOFT,ST,Q,4.25,4.25,4.25,4.25,4.25,4.33,4,7100,30175.00,
517417,PATEL AIRTEM,X ,Q,195.00,198.00,188.15,192.70,194.00,194.85,52,3290,637828.00,
517421,BFLYGANDHI  ,B ,Q,575.00,576.00,550.00,552.95,557.50,554.85,503,18217,10253024.00,
517429,ATHENAGLO   ,XT,Q,17.00,17.00,17.00,17.00,17.00,17.00,1,500,8500.00,
517437,DUTRON POLY.,XT,Q,140.00,140.00,127.30,131.50,131.00,134.00,17,1295,166415.00,
517447,R.S.SOFTWARE,B ,Q,71.00,71.30,68.65,70.10,70.15,68.35,444,37787,2642932.00,
517449,MAGNA ELECTR,X ,Q,187.00,194.95,187.00,190.45,189.15,187.45,59,3508,669021.00,
517463,LINAKS MICRO,XT,Q,0.50,0.50,0.50,0.50,0.50,0.48,2,1200,600.00,
517467,MARSONS     ,X ,Q,5.89,5.89,5.43,5.65,5.68,5.71,54,27220,150969.00,
517477,ELNET TECH. ,X ,Q,174.50,176.25,173.15,174.00,174.00,174.55,26,1356,236350.00,
517481,APTL        ,X ,Q,5.57,5.57,5.57,5.57,5.57,5.31,19,11773,65575.00,
517498,WEBELSOLAR  ,B ,Q,116.90,119.40,110.05,111.00,111.00,114.75,2291,170959,19535863.00,
517500,ROTO PUMPS  ,X ,Q,113.70,113.70,107.00,107.35,107.35,110.55,239,17505,1901282.00,
517506,TTK PRESTIGE,A ,Q,7080.00,7150.95,6975.20,6985.65,6985.65,7046.25,76,1188,8366368.00,
517514,DHINDIA     ,X ,Q,26.65,30.45,26.65,29.35,28.15,27.75,72,33468,954224.00,
517518,LEEL        ,B ,Q,283.80,283.80,275.00,276.05,275.25,273.60,499,21115,5875392.00,
517522,RAJ GLO WIR ,X ,Q,616.00,619.00,604.05,604.40,604.05,601.10,78,3633,2210278.00,
517530,SURANATP    ,B ,Q,5.45,5.45,5.40,5.45,5.45,5.41,63,34170,185125.00,
517536,ONWARD TECHN,B ,Q,108.55,108.65,106.40,106.90,106.95,106.80,244,10295,1108380.00,
517544,CENTUM ELEC ,B ,Q,629.35,649.25,620.20,638.70,641.00,637.00,100,580,369186.00,
517546,ALFA TRANSFO,X ,Q,32.15,32.25,30.15,30.30,31.00,30.75,50,78112,2504125.00,
517548,STARLITE COM,X ,Q,50.30,55.80,50.30,53.60,53.60,51.05,599,230825,12427873.00,
517552,ADVANCED MIC,Z ,Q,6.00,6.00,6.00,6.00,6.00,6.00,1,10,60.00,
517554,NHCFOODS    ,X ,Q,17.00,18.20,16.60,17.00,17.15,16.83,400,132287,2281770.00,
517556,PVP VENT LTD,B ,Q,7.90,7.98,7.68,7.98,7.98,7.60,201,160763,1274565.00,
517562,TRIGYN TECH ,B ,Q,152.80,167.40,151.05,164.80,164.80,152.35,2081,148507,23855194.00,
517569,KEI INDUST. ,B ,Q,390.00,399.50,382.50,387.00,382.50,388.90,618,19601,7682254.00,
517571,IMPPOWERS   ,B ,Q,123.45,123.45,120.25,121.95,121.95,117.60,100,11598,1421685.00,
518011,KEERTHI     ,XT,Q,142.00,142.00,132.50,139.00,139.00,138.70,25,1454,200674.00,
518029,GUJ.SIDH.CEM,T ,Q,37.00,37.00,34.55,34.80,34.55,35.80,49,13284,468628.00,
518075,SURAJ PRODUC,XT,Q,17.50,17.50,17.50,17.50,17.50,17.50,2,5000,87500.00,
518091,ANJANI PORTL,B ,Q,212.00,212.00,200.00,204.10,204.10,216.55,95,4414,910303.00,
519003,MODINATURAL ,X ,Q,137.90,139.00,130.00,137.45,137.50,136.75,36,3029,416061.00,
519031,SHAH FOOD(P),XT,Q,119.90,120.00,115.00,117.90,118.00,121.05,17,442,52185.00,
519091,TASTY BITE  ,B ,Q,8379.80,8400.00,8105.15,8140.10,8140.10,8335.35,92,424,3486968.00,
519105,AVT NATURAL ,B ,Q,45.50,46.15,44.00,44.30,44.30,44.95,273,29389,1327220.00,
519126,HIND.FOODS  ,XT,Q,464.25,464.25,421.00,424.55,421.00,442.45,105,6592,2844597.00,
519136,NAHAR INDUST,B ,Q,97.20,116.00,97.20,98.55,99.00,96.90,150,12865,1271075.00,
519152,VADILAL ENT ,XT,Q,861.00,861.00,861.00,861.00,861.00,863.40,3,10,8610.00,
519156,VADILAL IND ,B ,Q,922.00,952.20,913.05,915.80,915.80,938.30,547,9126,8496198.00,
519183,ADF FOODS LT,B ,Q,255.60,258.00,244.65,246.90,246.85,253.00,521,20385,5096867.00,
519216,AJANTA SOYA ,X ,Q,62.00,63.00,60.50,61.80,62.90,62.15,40,5390,334133.00,
519224,WILLIAM.MAGO,T ,Q,97.85,102.95,97.85,102.95,102.95,98.05,19,2700,273352.00,
519248,JVL AGRO    ,B ,Q,30.65,31.70,29.85,30.35,30.35,30.65,675,149140,4607664.00,
519260,SANWARIA    ,B ,Q,20.25,20.25,20.25,20.25,20.25,19.30,107,69268,1402677.00,
519262,PRIMA AGRO L,XT,Q,33.80,33.80,33.80,33.80,33.80,33.80,6,3479,117590.00,
519279,MADHUR IND  ,X ,Q,14.50,14.70,14.50,14.70,14.70,14.00,8,2710,39536.00,
519285,TARAI FOODS ,XT,Q,7.00,7.00,7.00,7.00,7.00,7.00,2,300,2100.00,
519287,MODERN DAIRI,ST,Q,10.53,10.54,9.99,10.00,10.00,10.14,28,9078,92364.00,
519295,BAMBINO AGRO,XT,Q,274.85,282.00,268.80,275.35,282.00,268.80,63,6892,1919204.00,
519299,PRIME INDS. ,Z ,Q,1.30,1.30,1.30,1.30,1.30,1.30,1,10,13.00,
519307,VIKAS WSP   ,XT,Q,16.60,17.20,16.45,16.70,16.70,16.40,700,553404,9311104.00,
519359,POONA DAL   ,X ,Q,68.00,69.50,63.60,66.75,64.70,66.90,119,12047,785774.00,
519373,VIMAL OIL FD,T ,Q,12.60,12.60,12.60,12.60,12.60,12.00,1,250,3150.00,
519383,ANIK INDS   ,B ,Q,42.00,48.00,42.00,47.20,47.20,42.05,113,19872,904833.00,
519421,KSE LIMITED ,XT,Q,2596.55,2596.55,2596.55,2596.55,2596.55,2472.95,43,1339,3476780.00,
519455,NARBADA     ,XT,Q,18.30,18.30,18.30,18.30,18.30,17.45,2,547,10010.00,
519457,VIRAT CRANE ,XT,Q,48.30,48.30,48.30,48.30,48.30,46.00,13,6965,336409.00,
519475,CHORDIA FOOD,XT,Q,175.95,175.95,162.70,165.15,172.95,170.05,8,364,59707.00,
519483,TAI INDUST. ,ST,Q,20.80,20.80,18.90,19.05,19.05,19.85,4,136,2589.00,
519491,OCEAN AGRO  ,X ,Q,21.75,22.80,20.70,21.10,22.75,21.75,31,27111,599627.00,
519494,N K INDUST. ,B ,Q,50.00,52.00,49.75,50.05,52.00,51.95,10,741,37082.00,
519552,HERITGFOOD  ,B ,Q,710.00,714.50,700.00,702.05,700.70,713.65,69,611,432595.00,
519560,NEHA INTER. ,SS,Q,8.85,8.89,7.70,8.04,8.33,8.15,41,10556,87547.00,
519566,SIMRAN FARMS,XT,Q,158.75,158.75,158.75,158.75,158.75,151.20,9,298,47307.00,
519570,LAKSHMI OVER,B ,Q,29.05,30.10,29.05,29.50,29.55,28.75,211,49438,1469771.00,
519588,DFM FOODS   ,B ,Q,1690.05,1743.45,1670.00,1739.00,1739.00,1681.00,36,1724,2981101.00,
519600,CCL PRODUCTS,B ,Q,298.50,298.50,290.05,291.70,290.65,293.30,133,3531,1032894.00,
519602,KELLTONTEC  ,B ,Q,134.80,134.80,126.20,128.30,128.00,131.40,304,22260,2898790.00,
519612,MAHAAN FOODS,X ,Q,17.10,17.25,17.10,17.25,17.25,17.10,2,381,6557.00,
520008,RICO AUTO   ,B ,Q,88.00,88.90,86.25,87.15,87.15,87.25,333,60862,5341965.00,
520021,OMAX AUTOS. ,T ,Q,188.80,188.80,183.05,187.20,188.80,179.85,204,19474,3673995.00,
520043,MUNJAL SHOWA,B ,Q,238.00,252.00,235.75,247.45,248.10,236.05,411,14068,3471017.00,
520051,JAMNA AUTO  ,B ,Q,84.90,85.30,78.20,79.30,79.30,82.20,2955,596869,48724692.00,
520056,SUNDAR.CLAY ,B ,Q,5022.25,5049.85,4862.05,4970.55,5049.80,5022.25,134,543,2698389.00,
520057,SONA KOYO ST,B ,Q,105.00,109.35,104.10,108.75,108.75,103.70,898,157364,16753009.00,
520059,MUNAUTO     ,B ,Q,82.15,82.50,79.00,79.40,79.00,81.60,179,18712,1509654.00,
520066,JAYBH.MARUTI,B ,Q,506.30,510.50,495.00,499.25,497.10,501.40,202,2002,1002902.00,
520073,RACLGEAR    ,X ,Q,66.00,69.90,66.00,67.65,67.65,66.75,59,5043,343620.00,
520075,SAMKRG PIST.,X ,Q,321.30,325.00,310.40,318.45,319.00,318.15,102,3205,1024739.00,
520077,AMTEK AUTO  ,B ,Q,25.35,25.35,23.70,24.05,24.05,24.50,361,347991,8457446.00,
520086,SICAL LOG   ,B ,Q,223.00,228.00,222.60,226.85,226.00,221.30,100,7549,1709597.00,
520111,RATNAMNI MET,B ,Q,963.00,970.00,955.00,961.95,955.00,965.30,30,396,382134.00,
520113,VESUVIUS IND,B ,Q,1337.00,1356.20,1320.00,1335.40,1330.05,1320.20,82,677,908999.00,
520119,AUTOMOTIVE S,B ,Q,86.25,87.60,84.35,85.00,85.00,84.60,44,1988,170188.00,
520123,ABC INDIA   ,X ,Q,105.55,107.00,100.10,100.95,100.10,105.70,22,6401,667756.00,
520127,BALURGHAT TE,XT,Q,6.69,6.69,6.69,6.69,6.69,6.38,9,5101,34125.00,
520139,JAGSON AIRLI,XT,Q,3.00,3.15,2.87,3.15,3.15,3.02,23,3304,9792.00,
520151,SHREY SH LOG,B ,Q,600.00,617.00,570.00,574.45,574.45,582.80,219,5245,3096142.00,
520155,STARLOG     ,X ,Q,56.40,56.40,56.30,56.30,56.30,55.00,4,182,10254.00,
521005,INDOVATION  ,XT,Q,12.05,12.90,11.85,11.95,11.95,12.40,23,2775,33554.00,
521016,INDO COUNT  ,A ,Q,106.95,108.60,105.00,106.55,106.55,106.00,391,36757,3937603.00,
521018,MARAL OVERS ,B ,Q,43.90,43.90,40.55,41.20,40.60,42.10,41,5500,228111.00,
521030,NAKODA      ,T ,Q,0.43,0.43,0.40,0.41,0.41,0.42,36,155323,62699.00,
521034,SOMA TEXTILE,B ,Q,13.60,14.57,13.60,14.04,14.05,13.88,175,67488,977683.00,
521062,OCTAVE      ,X ,Q,1.88,1.88,1.62,1.62,1.62,1.71,10,5272,9733.00,
521064,TRIDENT     ,A ,Q,76.60,78.00,76.20,77.30,77.30,76.05,675,95491,7363185.00,
521070,ALOK INDS.  ,T ,Q,3.58,3.58,3.43,3.51,3.52,3.58,225,369829,1294930.00,
521082,SPENTEX INDS,T ,Q,6.62,6.62,6.01,6.45,6.45,6.31,81,81401,525656.00,
521097,AMARJOTHI SP,X ,Q,153.70,175.00,153.70,165.25,165.25,153.90,573,54925,9083707.00,
521105,OLYMPIA IND.,XT,Q,230.00,238.00,217.00,218.15,217.00,228.00,11,249,57095.00,
521109,NAGREEKA EXP,B ,Q,37.00,38.70,36.30,37.50,37.50,36.95,27,4677,176320.00,
521113,SUDITI IND. ,XT,Q,74.55,78.45,74.50,76.45,74.55,76.75,58,10737,803960.00,
521127,KHATOR FIBRE,XT,Q,17.60,18.90,17.60,17.60,17.60,18.50,3,309,5439.00,
521131,SBFL        ,X ,Q,9.35,9.72,9.35,9.72,9.72,9.26,8,2757,26607.00,
521141,ADITYA SPIN.,XT,Q,8.40,8.40,8.40,8.40,8.40,8.40,3,800,6720.00,
521149,PRIME URBAN ,X ,Q,21.10,21.80,20.80,21.05,21.05,21.05,43,8221,173965.00,
521151,DHANLXMI FAB,X ,Q,34.55,34.60,32.10,34.50,32.10,33.00,7,765,26406.00,
521161,SRI LAK.SAR.,XT,Q,24.35,24.35,24.35,24.35,24.35,25.60,2,110,2678.00,
521163,ZODIAC CLOTH,B ,Q,187.00,213.95,187.00,193.70,193.70,195.10,89,5624,1097049.00,
521167,FRONT BUSS  ,X ,Q,10.75,10.84,9.86,10.84,10.84,10.33,49,40314,428578.00,
521180,SUPER SPIN. ,B ,Q,16.50,17.25,16.50,17.00,17.00,16.95,63,40060,683210.00,
521194,SIL INVEST  ,B ,Q,481.25,481.25,470.00,481.25,481.25,458.35,114,27301,13125298.00,
521200,SURYLAK.COTT,B ,Q,88.00,88.00,84.25,84.45,84.40,87.80,32,4505,384991.00,
521206,SAMTEX FASH.,X ,Q,5.30,5.50,4.85,5.12,5.12,5.03,52,26831,143134.00,
521216,DHAN ROTO SP,XT,Q,42.00,42.00,42.00,42.00,42.00,40.00,10,3261,136962.00,
521220,DAMOINDUS   ,B ,Q,122.00,151.80,122.00,147.70,147.70,126.50,660,86634,12749445.00,
521226,UNI ROYAL IN,X ,Q,11.02,11.02,10.55,10.55,10.55,11.02,4,501,5427.00,
521232,SUNIL INDUS.,P ,Q,32.00,32.00,32.00,32.00,32.00,31.50,8,2100,67200.00,
521234,SRI NACHAMAI,X ,Q,18.25,20.10,18.25,20.10,20.10,19.15,6,2090,41842.00,
521240,SAMBANDAM SP,X ,Q,145.00,147.45,139.20,144.60,144.60,141.10,16,1501,215798.00,
521248,KITEX GARMEN,B ,Q,252.50,255.45,243.00,246.05,246.05,249.80,976,41754,10359094.00,
522001,CRANEX LTD. ,X ,Q,19.90,19.90,19.90,19.90,19.90,19.40,2,100,1990.00,
522004,BATLIBOI LTD,XT,Q,36.75,38.55,36.75,37.50,37.50,36.75,106,34801,1332248.00,
522005,AUSTIN ENGG.,XT,Q,105.00,105.00,102.45,102.45,102.45,107.80,19,2465,252921.00,
522014,UNITED DRILL,Z ,Q,283.00,298.40,283.00,294.45,294.45,297.50,6,125,35596.00,
522015,VCCL LTD    ,P ,Q,4.00,4.00,4.00,4.00,4.00,4.17,1,1000,4000.00,
522017,FLUIDOMAT   ,X ,Q,188.00,190.00,181.10,182.65,182.65,183.55,68,3858,709597.00,
522029,WINDSOR MACH,B ,Q,119.75,122.80,115.00,119.05,117.00,118.90,201,67046,8117837.00,
522034,SHANTHI GEAR,B ,Q,160.95,163.90,154.20,155.95,155.95,155.90,374,21584,3457316.00,
522064,HONDA SIEL  ,B ,Q,1526.00,1590.00,1514.00,1521.40,1514.00,1419.30,1195,12718,19742733.00,
522073,HITECHGEAR  ,B ,Q,470.05,476.85,466.05,467.65,466.05,469.95,65,679,320778.00,
522074,ELGI EQUIP  ,B ,Q,338.85,339.65,331.10,333.50,334.00,334.05,172,3740,1255538.00,
522085,STONE INDIA ,Z ,Q,29.50,29.50,29.50,29.50,29.50,31.05,53,4143,122218.00,
522101,KILBURN ENGG,X ,Q,94.60,96.00,90.15,90.55,90.55,94.55,158,35892,3357604.00,
522105,BIRLA PRETEC,X ,Q,8.48,8.48,7.79,7.81,7.79,8.09,55,30178,241626.00,
522108,YUKEN INDIA ,X ,Q,4490.00,4520.00,4300.00,4315.00,4315.00,4595.55,1216,69632,301570000.00,
