SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
513605,SRIPIPES    ,B ,Q,350.00,355.00,347.95,349.65,349.65,346.10,165,6232,2188241.00,
513642,AXEL POLYMER,XT,Q,25.60,25.60,23.40,23.45,24.95,24.45,12,2338,54899.00,
513683,NLCINDIA    ,A ,Q,89.10,89.10,87.35,87.85,87.85,88.65,302,27221,2394736.00,
513687,SPECTRA IND.,X ,Q,26.20,29.20,26.20,27.00,27.00,27.50,19,2402,65496.00,
513691,JMT AUTO LTD,B ,Q,5.30,5.30,4.90,4.98,5.05,5.05,128,113491,570036.00,
513693,KIC METALIKS,X ,Q,173.50,173.55,173.50,173.55,173.55,170.15,9,5711,991136.00,
513699,SOLID STONE ,X ,Q,73.00,73.00,73.00,73.00,73.00,70.00,1,10,730.00,
513709,SHILP GRAVUR,X ,Q,158.60,162.90,152.00,160.20,160.20,161.40,135,9039,1446322.00,
513713,WHITEORG    ,X ,Q,107.00,111.50,107.00,108.20,108.30,109.05,76,4298,467835.00,
513729,ARO GRANITE ,B ,Q,60.90,61.35,60.40,60.65,60.65,61.05,32,5225,318353.00,
514010,HIM.FIBRES  ,X ,Q,5.25,5.25,4.90,4.90,4.90,4.86,9,957,4752.00,
514028,RAJKAMAL SYN,XT,Q,18.60,18.60,18.50,18.60,18.60,19.00,6,3600,66900.00,
514030,DEEPAK SPINN,X ,Q,85.55,87.00,85.55,87.00,87.00,87.00,5,450,39117.00,
514034,JBF IND.LTD ,B ,Q,100.05,100.05,100.05,100.05,100.05,95.30,23,3226,322761.00,
514036,LOY.TEX MILL,X ,Q,755.00,755.00,676.00,680.45,676.00,715.20,35,727,504540.00,
514043,HIMAT.SEIDE ,B ,Q,382.20,395.20,379.00,391.80,391.80,378.90,482,21396,8286312.00,
514045,BSL LTD.    ,B ,Q,67.55,76.00,67.55,73.05,73.50,70.50,47,4166,304413.00,
514087,PBM POLYTEX ,X ,Q,92.00,99.00,90.00,90.70,91.75,89.50,27,863,78501.00,
514113,ADHINATH TEX,XT,Q,5.30,5.30,5.30,5.30,5.30,5.10,1,10,53.00,
514128,KONARK SYN. ,X ,Q,10.92,10.92,10.92,10.92,10.92,10.40,1,1,10.00,
514138,SURYALATA SP,X ,Q,150.00,150.00,150.00,150.00,150.00,150.00,1,1,150.00,
514140,SURYAVA SPIN,XT,Q,5.12,5.12,5.12,5.12,5.12,5.37,1,74,378.00,
514142,TT LTD.     ,B ,Q,93.95,96.80,92.80,93.20,93.20,92.40,130,13722,1297001.00,
514144,UNIWORTH LTD,XT,Q,0.79,0.79,0.79,0.79,0.79,0.82,1,486,383.00,
514162,WELSPUN (I) ,A ,Q,58.90,59.35,58.05,58.15,58.15,59.05,1039,140475,8213840.00,
514165,IND.ACRYLICS,X ,Q,15.55,15.80,15.45,15.65,15.65,15.65,128,50345,789115.00,
514167,GANESH ECOSP,B ,Q,384.00,396.60,384.00,395.80,396.60,386.35,47,3184,1249739.00,
514171,CEETA IND.  ,XT,Q,6.13,6.13,6.13,6.13,6.13,6.45,1,100,613.00,
514175,VARDHMAN POL,B ,Q,21.85,22.30,21.70,21.95,21.80,21.90,21,1419,31059.00,
514183,BLA ROS IND ,XT,Q,49.60,50.00,49.50,49.80,49.80,50.05,13,2298,114263.00,
514211,SUMEET INDUS,B ,Q,19.10,19.10,18.40,18.50,18.50,19.35,1071,367129,6825920.00,
514215,BINNY LTD.  ,X ,Q,268.70,283.00,257.00,260.00,260.00,259.85,123,7247,1941934.00,
514221,KLIFESTYLE  ,XT,Q,0.20,0.21,0.20,0.20,0.20,0.20,5,1172,235.00,
514223,RAMGOPAL POL,T ,Q,8.55,8.55,8.55,8.55,8.55,9.00,1,1,8.00,
514234,SANGAM INDIA,B ,Q,125.50,129.75,123.10,128.20,128.00,124.40,122,5707,729816.00,
514238,IKAB SEC.   ,X ,Q,17.00,17.00,17.00,17.00,17.00,17.00,1,210,3570.00,
514240,KUSHIND     ,XT,Q,0.81,0.81,0.81,0.81,0.81,0.78,1,300,243.00,
514264,SEASONS TEXT,X ,Q,19.80,23.65,19.80,23.40,23.40,22.00,130,18777,408397.00,
514272,BHILWARA SP.,X ,Q,8.69,8.69,8.69,8.69,8.69,8.28,2,3000,26070.00,
514274,AARVEE DENIM,B ,Q,44.95,46.50,44.20,46.40,46.45,45.60,58,9970,459347.00,
514286,ASHIMA LTD. ,B ,Q,31.50,31.80,30.35,30.85,30.80,30.65,364,48549,1512575.00,
514300,PIONEER EMB ,B ,Q,34.05,34.05,31.30,32.00,31.30,33.80,54,2238,71829.00,
514302,VIPPY SPIN. ,X ,Q,47.50,49.90,47.50,49.90,49.90,47.55,5,352,16925.00,
514318,JATTAINDUS  ,P ,Q,24.85,24.85,24.85,24.85,24.85,23.70,1,200,4970.00,
514322,KAMADGIRI   ,X ,Q,117.00,123.00,117.00,122.70,122.70,122.05,15,457,55291.00,
514326,PATSPIN INDI,B ,Q,18.25,18.30,17.80,18.30,18.30,17.45,25,11490,209831.00,
514330,OVERSEAS SYN,XT,Q,8.41,8.80,8.41,8.80,8.80,8.85,4,45000,394050.00,
514348,WINSOME YRN ,T ,Q,1.88,1.88,1.88,1.88,1.88,1.91,2,1000,1880.00,
514354,PREMIER POLY,B ,Q,45.00,47.00,44.15,44.20,44.15,44.15,53,2179,98548.00,
514358,EVERLON SYN.,XT,Q,12.40,12.40,12.40,12.40,12.40,11.85,1,140,1736.00,
514386,GUJ COTEX   ,X ,Q,2.00,2.00,2.00,2.00,2.00,2.09,1,973,1946.00,
514394,AJIL        ,X ,Q,69.50,69.50,65.00,68.00,68.00,67.10,23,2200,147447.00,
514412,SARUPINDUS  ,X ,Q,59.25,62.45,59.25,60.70,60.70,62.25,5,72,4349.00,
514418,MANORG      ,X ,Q,206.00,206.00,201.10,201.10,201.10,203.05,17,631,128416.00,
514428,HINDU.ADHESI,X ,Q,110.00,111.00,110.00,111.00,111.00,111.50,4,61,6761.00,
514450,MAHA.RUBTECH,X ,Q,51.95,52.00,50.00,51.60,52.00,51.95,16,985,50574.00,
514470,WIMSOME TEXT,B ,Q,49.00,52.00,48.80,50.20,49.05,51.00,39,3716,185870.00,
514474,FAIRDEAL FIL,X ,Q,92.45,92.45,85.80,90.40,87.50,89.15,94,24759,2204467.00,
514484,THAMBI MOD. ,XT,Q,5.88,5.88,5.88,5.88,5.88,5.60,1,500,2940.00,
515030,ASAHI IN.GLA,B ,Q,354.80,368.00,354.05,356.50,356.50,354.25,434,14199,5105470.00,
515037,MURD.CERAM  ,B ,Q,38.10,41.80,38.00,40.80,40.85,37.75,582,74412,3002115.00,
515043,SAINT-GOBAIN,X ,Q,67.50,75.85,67.50,75.00,75.00,67.45,5727,1462824,107315466.00,
515055,ANANTRAJ    ,B ,Q,51.90,52.85,51.25,51.70,51.70,51.90,571,136520,7096750.00,
515085,RESTILE CER.,X ,Q,6.95,7.00,6.68,6.71,6.71,6.96,15,12826,87469.00,
515093,MADHAV MARB.,B ,Q,54.60,56.75,54.60,56.60,56.75,56.50,13,585,32792.00,
515127,RAMASIGNS   ,X ,Q,20.50,20.90,20.50,20.90,20.90,20.25,2,1011,20929.00,
515145,HIND.NAT.GLS,B ,Q,111.20,118.90,105.80,108.05,108.05,117.20,56,2977,324907.00,
515147,HALDYN GLASS,X ,Q,43.35,44.70,41.30,41.70,41.60,42.65,731,215547,9299049.00,
516003,SARDA PLY.  ,X ,Q,120.05,120.05,120.05,120.05,120.05,114.35,2,408,48980.00,
516007,MANGALAM TIM,B ,Q,30.55,30.55,28.85,29.10,29.15,30.00,19,1776,51555.00,
516016,SHREYANS IND,B ,Q,157.50,159.00,151.00,153.55,154.25,156.25,85,6710,1040825.00,
516022,STAR PAPER  ,B ,Q,225.65,227.45,222.10,225.20,225.20,222.85,130,7551,1699353.00,
516030,YASH PAPERS ,X ,Q,81.95,81.95,78.15,80.45,81.00,80.70,309,46296,3712668.00,
516064,ARROWGREEN  ,B ,Q,363.20,384.70,360.00,361.75,361.75,367.25,302,6354,2326275.00,
516072,VISHNU CHEM ,B ,Q,291.50,291.50,282.50,284.25,282.50,290.70,32,771,222359.00,
516082,N.R.AGARWAL ,B ,Q,507.95,507.95,494.45,495.55,495.55,493.80,178,4854,2417773.00,
516086,SH.RAJES.PAP,XT,Q,13.03,13.03,12.42,13.03,13.03,12.41,9,11723,152689.00,
516092,PUDMJEE IND ,B ,Q,14.30,14.45,14.20,14.45,14.45,15.20,10,2900,41565.00,
516096,SANGAL PAPER,XT,Q,110.85,110.85,110.85,110.85,110.85,105.60,2,525,58196.00,
516106,SH.KARTHIK P,X ,Q,17.15,17.60,16.45,17.45,17.50,16.55,23,4153,70648.00,
516108,S.I.PAPER   ,XT,Q,123.50,124.25,122.00,122.30,122.50,119.00,19,1709,210398.00,
516110,SCANDENT    ,XT,Q,19.00,19.90,19.00,19.90,19.90,19.90,3,255,4989.00,
517015,VINDHYA TELE,B ,Q,1114.95,1138.95,1103.30,1111.40,1103.30,1117.15,146,1468,1645551.00,
517035,RUTTONSHA IN,X ,Q,51.60,52.50,51.60,52.50,52.50,51.00,9,1140,59268.00,
517041,ADORWELDING ,B ,Q,422.60,422.60,410.05,410.05,410.05,417.55,38,948,393438.00,
517059,SALZER ELEC ,B ,Q,203.75,204.70,202.10,202.90,202.90,203.40,37,1988,404095.00,
517063,JETINFOTRAN ,X ,Q,61.60,61.60,60.80,60.80,60.80,60.00,7,269,16483.00,
517080,HIGHGROUND  ,B ,Q,10.89,11.88,10.89,11.88,11.88,10.80,193,870856,9683803.00,
517119,PCS TECH    ,X ,Q,23.00,23.80,23.00,23.35,23.25,22.70,10,1611,37971.00,
517140,MOSER BEAR  ,T ,Q,3.78,3.95,3.72,3.93,3.93,3.80,52,29026,113800.00,
517146,USHA MART.LT,B ,Q,25.00,25.40,24.70,25.25,25.25,24.70,391,165632,4159469.00,
517164,ZENITH COMP.,XT,Q,1.13,1.13,1.13,1.13,1.13,1.13,2,254,287.00,
517166,SPEL SEMICON,X ,Q,12.70,12.70,11.75,12.06,12.05,12.25,39,9909,119181.00,
517168,SUBROS LTD. ,B ,Q,344.85,344.85,333.60,340.85,339.10,339.30,377,8132,2762463.00,
517174,HONEYWELL   ,B ,Q,18277.05,18403.20,18181.60,18284.15,18230.65,18402.15,64,176,3235976.00,
517201,SWITCH.TECH.,XT,Q,69.35,71.00,69.35,69.35,69.35,73.00,8,1555,109782.00,
517206,LUMAX IND   ,B ,Q,2252.00,2267.00,2235.00,2249.25,2235.00,2263.75,35,13215,29800100.00,
517214,SPICEMOBI   ,B ,Q,17.85,17.85,17.85,17.85,17.85,17.65,1,50,892.00,
517224,SUJANA INDUS,T ,Q,0.70,0.73,0.70,0.73,0.73,0.73,16,27529,19727.00,
517236,CALCOM VISIO,X ,Q,13.00,14.05,13.00,14.05,14.05,14.20,18,4631,64168.00,
517238,DYNAVISION  ,XT,Q,60.05,61.00,60.05,60.05,60.05,60.15,6,300,18161.00,
517246,BCC FUBA    ,XT,Q,17.10,17.10,17.10,17.10,17.10,18.00,3,1000,17100.00,
517258,PRECISION EL,ST,Q,30.50,30.50,30.50,30.50,30.50,29.30,4,335,10217.00,
517271,HBL P SYS   ,B ,Q,50.95,50.95,49.45,49.65,49.65,50.80,220,35961,1795125.00,
517288,GUJARATPOLY ,XT,Q,15.00,16.00,15.00,15.00,15.00,15.75,7,690,10841.00,
517300,GUJ.IND.POW.,B ,Q,103.35,106.90,103.35,105.55,105.55,104.25,219,17946,1899359.00,
517330,CMI LTD.    ,B ,Q,244.00,250.00,243.70,245.75,245.00,241.00,155,11655,2870505.00,
517334,MOTHERSON SS,A ,Q,348.80,353.30,338.20,340.80,340.80,346.15,2034,156473,53972748.00,
517344,MINDTECK (I),B ,Q,56.20,58.00,56.20,57.90,57.90,57.90,42,3628,210092.00,
517354,HAVELLSINDIA,A ,Q,536.00,539.10,527.00,534.10,534.30,534.15,1174,28612,15276202.00,
517356,ACI INFOCOM ,ST,Q,3.22,3.22,3.22,3.22,3.22,3.38,1,150,483.00,
517370,INCAP LTD.  ,XT,Q,86.10,92.35,83.65,90.65,91.45,88.00,24,1909,166906.00,
517372,GUJ.INTRUX  ,X ,Q,103.80,111.00,103.80,105.00,105.00,103.80,7,985,108087.00,
517380,IGARSHI MOT ,B ,Q,834.00,845.00,826.95,830.05,836.15,829.60,17,67,55817.00,
517385,SYMPHONY    ,A ,Q,1801.00,1805.00,1786.40,1789.00,1789.00,1793.35,108,953,1710808.00,
517415,LEE&NEE SOFT,XT,Q,2.70,2.90,2.64,2.90,2.90,2.77,23,9187,24591.00,
517417,PATEL AIRTEM,X ,Q,184.45,184.45,171.70,172.00,172.00,173.55,33,2382,410575.00,
517421,BFLYGANDHI  ,B ,Q,523.40,530.00,508.10,510.75,510.75,520.90,94,1789,920387.00,
517437,DUTRON POLY.,XT,Q,139.50,139.50,139.50,139.50,139.50,132.90,1,10,1395.00,
517447,R.S.SOFTWARE,B ,Q,58.45,60.05,57.30,57.90,57.75,58.20,117,9692,566418.00,
517449,MAGNA ELECTR,X ,Q,181.50,186.00,180.10,181.00,181.00,186.40,30,2234,405056.00,
517467,MARSONS     ,XT,Q,3.79,3.79,3.79,3.79,3.79,3.61,6,1903,7212.00,
517477,ELNET TECH. ,X ,Q,160.00,160.00,153.25,153.95,153.25,157.45,17,757,118411.00,
517481,APTL        ,XT,Q,4.91,4.91,4.67,4.72,4.72,4.91,12,5389,25737.00,
517498,WEBELSOLAR  ,B ,Q,90.00,90.00,87.15,87.60,87.90,89.15,249,24611,2177996.00,
517500,ROTO PUMPS  ,X ,Q,109.00,109.05,103.60,104.70,104.70,109.60,310,21725,2294768.00,
517506,TTK PRESTIGE,A ,Q,6500.00,6635.00,6460.00,6513.05,6500.00,6481.55,69,195,1267531.00,
517514,DHINDIA     ,XT,Q,21.65,21.70,21.65,21.65,21.65,22.75,13,2204,47718.00,
517518,LEEL        ,B ,Q,247.50,248.95,238.00,239.65,239.65,246.50,404,16411,3961990.00,
517522,RAJ GLO WIR ,X ,Q,580.95,590.65,566.85,579.35,579.35,570.15,66,2146,1241958.00,
517530,SURANATP    ,B ,Q,4.95,5.10,4.78,5.08,5.10,5.09,4,2137,10679.00,
517536,ONWARD TECHN,B ,Q,95.15,96.00,92.70,93.00,93.00,94.60,73,12061,1127809.00,
517544,CENTUM ELEC ,B ,Q,539.85,552.30,536.75,550.50,550.95,532.70,25,263,143360.00,
517546,ALFA TRANSFO,X ,Q,47.80,49.50,45.45,45.45,45.45,47.80,98,25143,1177090.00,
517548,STARLITE COM,X ,Q,50.95,51.25,50.00,50.35,50.35,50.50,116,22462,1133761.00,
517552,ADVANCED MIC,Z ,Q,4.95,4.95,4.95,4.95,4.95,4.75,1,54,267.00,
517554,NHCFOODS    ,XT,Q,12.50,12.90,12.50,12.85,12.85,12.50,19,2431,30880.00,
517556,PVP VENT LTD,B ,Q,6.55,6.58,6.30,6.44,6.58,6.53,60,33888,217699.00,
517562,TRIGYN TECH ,B ,Q,140.00,141.00,134.70,136.85,136.85,139.75,222,14855,2036203.00,
517569,KEI INDUST. ,B ,Q,430.00,440.00,426.00,434.40,434.60,429.70,1108,37675,16281682.00,
517571,IMPPOWERS   ,B ,Q,105.00,105.00,97.80,98.25,97.85,98.60,9,818,82796.00,
518011,KEERTHI     ,XT,Q,126.05,135.90,126.05,133.25,135.80,132.20,6,41,5326.00,
518029,GUJ.SIDH.CEM,T ,Q,31.75,31.80,30.60,30.75,30.75,31.00,35,12073,377501.00,
518091,ANJANI PORTL,B ,Q,202.30,205.00,199.40,199.85,199.85,200.00,13,321,64465.00,
519003,MODINATURAL ,X ,Q,98.00,100.00,98.00,99.85,100.00,98.00,6,759,75800.00,
519031,SHAH FOOD(P),XT,Q,101.00,110.75,101.00,110.75,110.75,105.50,16,213,23285.00,
519091,TASTY BITE  ,B ,Q,8080.00,8170.00,7950.00,8050.60,8060.00,8085.35,44,108,865522.00,
519097,RITESH INTER,XT,Q,11.06,11.06,11.06,11.06,11.06,10.54,6,4028,44549.00,
519105,AVT NATURAL ,B ,Q,40.95,41.00,39.90,40.20,40.25,39.90,209,23767,956172.00,
519126,HIND.FOODS  ,XT,Q,316.40,316.40,309.00,316.40,316.40,301.35,53,3328,1051670.00,
519136,NAHAR INDUST,B ,Q,83.80,84.50,80.25,82.85,84.15,81.60,92,5032,416238.00,
519152,VADILAL ENT ,XT,Q,1135.00,1199.00,1131.00,1147.00,1145.00,1190.00,9,92,107488.00,
519156,VADILAL IND ,B ,Q,880.00,886.20,867.00,871.85,873.00,871.50,209,2858,2493930.00,
519183,ADF FOODS LT,B ,Q,227.50,227.55,221.50,222.10,222.10,225.40,334,15866,3552232.00,
519214,WILLIAM.FIN.,XT,Q,28.00,28.00,27.55,27.55,27.55,29.00,3,600,16575.00,
519216,AJANTA SOYA ,X ,Q,49.00,50.00,48.05,49.00,49.00,49.85,20,1617,79224.00,
519224,WILLIAM.MAGO,T ,Q,92.40,92.40,88.70,88.90,88.70,92.40,5,525,47757.00,
519238,SAPTARISHI A,P ,Q,6.96,6.96,6.96,6.96,6.96,7.32,1,10000,69600.00,
519248,JVL AGRO    ,B ,Q,25.95,26.10,25.65,25.70,25.70,25.80,121,19678,507728.00,
519260,SANWARIA    ,B ,Q,21.00,21.45,20.35,21.25,21.25,20.45,2125,1541302,32577499.00,
519262,PRIMA AGRO L,XT,Q,33.80,33.80,33.80,33.80,33.80,33.80,2,200,6760.00,
519279,MADHUR IND  ,X ,Q,10.02,10.02,10.02,10.02,10.02,10.08,1,500,5010.00,
519285,TARAI FOODS ,XT,Q,5.23,5.23,4.97,4.97,4.97,5.23,4,3010,15739.00,
519287,MODERN DAIRI,XT,Q,7.70,8.03,7.39,7.39,7.39,7.70,72,11780,90072.00,
519295,BAMBINO AGRO,XT,Q,225.05,234.50,225.00,226.00,226.00,234.80,6,171,39045.00,
519307,VIKAS WSP   ,X ,Q,14.20,14.20,13.60,13.70,13.90,13.85,151,94759,1307403.00,
519359,POONA DAL   ,X ,Q,67.00,67.00,61.05,63.65,62.15,67.10,80,4240,276938.00,
519373,VIMAL OIL FD,T ,Q,8.80,8.80,8.80,8.80,8.80,8.39,1,180,1584.00,
519383,ANIK INDS   ,B ,Q,34.85,35.00,34.40,34.90,35.00,34.00,21,1670,57986.00,
519421,KSE LIMITED ,XT,Q,2885.00,2978.00,2867.00,2897.90,2899.00,2930.00,79,940,2722913.00,
519455,NARBADA     ,XT,Q,21.50,23.70,21.50,23.70,23.70,22.60,4,270,5915.00,
519457,VIRAT CRANE ,X ,Q,56.00,56.00,56.00,56.00,56.00,56.00,7,841,47096.00,
519463,IB INFOTECH ,XT,Q,13.98,13.98,13.98,13.98,13.98,13.78,1,2,27.00,
519477,CIANAGRO    ,P ,Q,42.70,42.70,42.70,42.70,42.70,44.90,1,100,4270.00,
519483,TAI INDUST. ,XT,Q,20.50,20.50,20.50,20.50,20.50,20.90,1,100,2050.00,
519494,N K INDUST. ,B ,Q,54.00,56.00,51.15,55.20,55.00,54.55,9,5303,292396.00,
519552,HERITGFOOD  ,B ,Q,735.00,751.75,732.35,744.00,738.80,728.95,29,2397,1763041.00,
519560,NEHA INTER. ,X ,Q,6.31,6.75,6.04,6.50,6.50,6.31,54,20909,135269.00,
519566,SIMRAN FARMS,XT,Q,133.05,133.10,128.50,133.10,133.10,126.80,28,2459,326556.00,
519570,LAKSHMI OVER,B ,Q,22.00,22.05,20.70,20.80,21.25,21.80,125,43861,937731.00,
519588,DFM FOODS   ,B ,Q,1405.00,1469.95,1315.00,1425.00,1425.00,1450.00,45,1869,2586581.00,
519600,CCL PRODUCTS,B ,Q,285.70,291.50,285.70,288.55,288.00,285.00,94,3509,1013844.00,
519602,KELLTONTEC  ,B ,Q,72.40,76.20,70.70,75.40,75.40,70.55,1127,105150,7784312.00,
520008,RICO AUTO   ,B ,Q,84.45,84.45,82.20,82.50,82.50,83.25,257,25525,2113632.00,
520021,OMAX AUTOS. ,T ,Q,172.80,173.40,172.80,173.40,173.40,165.15,98,7374,1276823.00,
520043,MUNJAL SHOWA,B ,Q,228.50,228.50,223.05,225.90,224.10,229.00,138,4603,1040221.00,
520051,JAMNA AUTO  ,B ,Q,86.25,87.00,84.65,85.00,85.00,86.00,772,131189,11190151.00,
520056,SUNDAR.CLAY ,B ,Q,4951.35,4954.30,4873.00,4948.50,4944.00,4885.20,11,16,79061.00,
520057,SONA KOYO ST,B ,Q,103.10,107.00,102.00,105.70,106.20,103.00,964,108892,11436837.00,
520059,MUNAUTO     ,B ,Q,77.65,77.65,76.00,76.40,76.10,76.60,109,9994,766017.00,
520066,JAYBH.MARUTI,B ,Q,487.70,494.50,479.00,487.55,487.55,483.45,649,12145,5929211.00,
520073,RACLGEAR    ,X ,Q,62.95,66.00,62.00,63.65,63.50,61.45,158,16974,1086654.00,
520075,SAMKRG PIST.,X ,Q,305.00,305.00,301.10,302.50,302.10,300.45,29,1735,525363.00,
520077,AMTEK AUTO  ,Z ,Q,24.25,24.50,22.45,23.55,23.70,23.35,775,399129,9427699.00,
520086,SICAL LOG   ,B ,Q,212.25,213.25,210.90,211.25,210.95,211.20,58,2537,538217.00,
520111,RATNAMNI MET,B ,Q,931.85,969.90,915.00,958.10,969.90,915.20,125,1975,1873476.00,
520113,VESUVIUS IND,B ,Q,1318.40,1318.40,1284.00,1287.30,1287.00,1293.60,56,521,673324.00,
520119,AUTOMOTIVE S,B ,Q,81.50,82.90,81.10,82.05,82.20,81.80,21,2014,164769.00,
520121,ARCEE INDUST,XT,Q,1.58,1.58,1.58,1.58,1.58,1.65,1,100,158.00,
520123,ABC INDIA   ,X ,Q,149.00,177.00,145.05,156.65,156.65,147.55,2084,229197,36571990.00,
520127,BALURGHAT TE,XT,Q,4.23,4.23,4.23,4.23,4.23,4.14,2,1500,6345.00,
520151,SHREY SH LOG,B ,Q,558.00,558.00,540.00,552.00,552.00,546.00,24,661,362468.00,
520155,STARLOG     ,X ,Q,49.80,49.80,48.00,49.80,49.80,48.00,4,112,5397.00,
521005,INDOVATION  ,XT,Q,12.75,12.75,12.75,12.75,12.75,13.00,1,1,12.00,
521016,INDO COUNT  ,A ,Q,99.05,99.05,96.90,97.20,97.05,98.80,288,19921,1945059.00,
521018,MARAL OVERS ,B ,Q,36.25,36.90,36.25,36.90,36.90,36.65,4,228,8285.00,
521030,NAKODA      ,T ,Q,0.33,0.33,0.31,0.33,0.33,0.32,14,34713,11137.00,
521034,SOMA TEXTILE,B ,Q,15.00,15.00,13.03,14.02,14.00,13.70,70,6710,93386.00,
521038,TAM.JAI.MILL,XT,Q,6.05,6.05,6.05,6.05,6.05,5.77,1,1,6.00,
521064,TRIDENT     ,A ,Q,71.00,74.45,70.70,73.85,73.85,70.35,1477,208188,15311643.00,
521070,ALOK INDS.  ,T ,Q,4.16,4.16,3.81,4.16,4.16,3.97,787,2952737,12111185.00,
521080,PASARI SPIN ,XT,Q,2.30,2.45,2.30,2.45,2.45,2.42,8,31513,77029.00,
521082,SPENTEX INDS,T ,Q,4.30,4.30,4.07,4.08,4.08,4.28,13,19025,79448.00,
521097,AMARJOTHI SP,X ,Q,137.00,143.00,137.00,138.60,138.60,139.00,65,3543,493365.00,
521109,NAGREEKA EXP,B ,Q,32.90,34.70,32.70,32.70,32.70,32.75,6,228,7492.00,
521113,SUDITI IND. ,XT,Q,65.10,68.85,65.10,68.75,68.75,68.10,21,1773,118714.00,
521127,KHATOR FIBRE,XT,Q,12.10,13.33,12.10,13.33,13.33,12.70,2,225,2968.00,
521131,SBFL        ,X ,Q,8.99,9.00,8.99,9.00,9.00,9.08,2,110,989.00,
521141,ADITYA SPIN.,XT,Q,7.51,7.61,7.51,7.61,7.61,7.56,2,129,976.00,
521149,PRIME URBAN ,X ,Q,19.40,19.45,18.10,19.20,19.20,19.10,12,1029,19458.00,
521151,DHANLXMI FAB,X ,Q,31.95,31.95,31.95,31.95,31.95,30.50,2,54,1725.00,
521163,ZODIAC CLOTH,B ,Q,171.65,172.25,171.65,172.25,172.25,175.60,8,802,138143.00,
521167,FRONT BUSS  ,X ,Q,11.05,11.05,9.45,10.29,10.30,10.14,32,19695,195319.00,
521180,SUPER SPIN. ,B ,Q,15.00,15.00,13.95,14.06,14.19,15.23,112,28501,410123.00,
521194,SIL INVEST  ,B ,Q,429.00,429.00,401.00,412.35,413.50,413.75,52,930,381828.00,
521200,SURYLAK.COTT,B ,Q,71.00,71.95,70.65,70.95,70.95,71.95,9,273,19360.00,
521206,SAMTEX FASH.,X ,Q,3.20,3.32,3.20,3.28,3.30,3.29,41,16478,53998.00,
521216,DHAN ROTO SP,XT,Q,51.40,51.40,50.00,50.00,50.00,51.40,6,1062,53115.00,
521220,DAMOINDUS   ,B ,Q,135.15,135.50,133.75,134.00,134.00,133.85,38,648,87263.00,
521226,UNI ROYAL IN,X ,Q,10.51,10.51,10.51,10.51,10.51,10.01,2,200,2102.00,
521234,SRI NACHAMAI,X ,Q,15.00,15.10,15.00,15.00,15.00,15.50,5,350,5267.00,
521240,SAMBANDAM SP,X ,Q,138.00,138.00,126.60,126.60,126.60,125.50,2,101,13926.00,
521242,KANDAGIRI SP,X ,Q,29.95,29.95,27.50,28.50,28.90,27.25,30,1282,37273.00,
521248,KITEX GARMEN,B ,Q,242.10,243.00,234.40,241.30,239.80,241.25,153,5755,1383873.00,
522001,CRANEX LTD. ,X ,Q,20.85,20.85,19.00,19.30,19.30,20.00,10,2248,43415.00,
522004,BATLIBOI LTD,XT,Q,28.10,28.90,27.15,27.15,27.15,28.55,51,15997,439691.00,
522005,AUSTIN ENGG.,XT,Q,81.60,87.50,81.60,87.00,87.00,83.45,7,565,48641.00,
522014,UNITED DRILL,Z ,Q,252.50,252.50,245.00,250.00,250.00,252.50,7,160,39607.00,
522017,FLUIDOMAT   ,X ,Q,176.20,182.45,176.20,180.00,180.00,180.00,24,833,149175.00,
522029,WINDSOR MACH,B ,Q,118.65,118.65,111.00,112.15,112.15,117.40,401,80196,9187098.00,
522034,SHANTHI GEAR,B ,Q,132.35,133.50,131.00,131.30,132.05,132.85,31,2797,368515.00,
522064,HONDA SIEL  ,B ,Q,1463.45,1464.30,1422.00,1456.90,1450.00,1461.60,93,903,1303851.00,
522073,HITECHGEAR  ,B ,Q,464.95,469.70,452.50,454.35,456.00,466.05,150,2316,1066622.00,
522074,ELGI EQUIP  ,B ,Q,286.70,288.30,280.00,282.90,282.55,281.40,104,4264,1204291.00,
522101,KILBURN ENGG,X ,Q,76.60,78.40,75.50,77.80,78.40,76.50,38,1389,107119.00,
522105,BIRLA PRETEC,X ,Q,7.40,8.00,7.33,7.80,7.79,7.32,64,25980,197544.00,
522108,YUKEN INDIA ,X ,Q,3450.10,3610.00,3450.00,3506.60,3506.60,3536.85,188,6066,21239278.00,
522113,TIMKEN (I)  ,B ,Q,745.45,745.45,731.00,733.15,731.00,743.00,45,519,381036.00,
522122,VOITH PAPER ,XT,Q,830.00,850.00,830.00,849.30,850.00,832.80,13,259,218817.00,
522134,ARTSON ENG  ,X ,Q,82.00,82.00,78.50,79.10,79.10,81.45,72,8696,698867.00,
522152,SOLITAIR MC ,X ,Q,73.00,78.90,73.00,77.10,77.05,76.45,29,2673,208322.00,
522163,DIAMONPOWER ,B ,Q,6.83,6.83,6.83,6.83,6.83,7.18,27,17841,121854.00,
522165,INDSIL HYD  ,X ,Q,171.00,172.25,167.50,170.90,171.00,172.80,75,4737,804193.00,
522183,ITL INDUSTRS,X ,Q,264.90,264.90,250.00,252.40,252.40,252.35,56,3775,967628.00,
