SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
514165,IND.ACRYLICS,X ,Q,16.50,17.45,16.15,17.25,17.40,17.10,174,85769,1462701.00,
514167,GANESH ECOSP,B ,Q,366.00,366.60,355.00,359.80,359.80,368.40,127,2859,1029660.00,
514171,CEETA IND.  ,XT,Q,11.74,11.74,11.74,11.74,11.74,12.35,6,1150,13501.00,
514175,VARDHMAN POL,B ,Q,32.00,32.80,29.25,30.40,30.40,30.60,88,16936,511092.00,
514183,BLA ROS IND ,XT,Q,42.40,46.55,42.40,46.20,46.20,44.35,113,23832,1067890.00,
514211,SUMEET INDUS,B ,Q,25.70,26.25,25.15,26.00,26.00,26.15,413,125311,3233066.00,
514215,BINNY LTD.  ,X ,Q,232.00,234.00,220.80,221.55,220.80,232.40,123,10010,2217922.00,
514221,KLIFESTYLE  ,ST,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,5000,950.00,
514223,RAMGOPAL POL,T ,Q,8.06,8.90,8.06,8.90,8.90,8.48,28,7590,66799.00,
514234,SANGAM INDIA,B ,Q,146.35,147.40,142.85,146.00,146.00,146.65,142,108396,15824453.00,
514266,ZENITH FIBRE,XT,Q,117.65,125.85,117.65,125.85,125.85,123.45,6,560,67141.00,
514274,AARVEE DENIM,B ,Q,46.60,49.00,46.20,47.00,47.60,47.45,42,2833,133295.00,
514280,SANRHEA TECH,XT,Q,40.95,41.00,40.95,41.00,41.00,41.80,3,300,12295.00,
514286,ASHIMA LTD. ,B ,Q,26.60,28.45,26.60,28.05,27.80,28.45,213,67914,1907535.00,
514300,PIONEER EMB ,B ,Q,37.15,40.50,37.05,38.20,37.80,38.00,194,14502,558092.00,
514302,VIPPY SPIN. ,X ,Q,50.00,54.80,41.55,49.65,49.65,50.00,16,837,41503.00,
514316,RAGHUVIR SYN,XT,Q,123.85,123.85,123.85,123.85,123.85,130.35,1,100,12385.00,
514322,KAMADGIRI   ,X ,Q,138.70,153.95,131.30,146.95,147.95,138.70,153,7653,1132753.00,
514326,PATSPIN INDI,B ,Q,22.50,23.25,22.50,23.25,23.25,22.15,23,5177,119236.00,
514330,OVERSEAS SYN,XT,Q,8.48,8.49,8.30,8.45,8.30,8.49,7,25102,212421.00,
514332,NEOINFRA    ,XT,Q,41.10,41.10,41.10,41.10,41.10,40.10,2,200,8220.00,
514336,SSK         ,X ,Q,5.04,5.04,5.04,5.04,5.04,5.04,1,94,473.00,
514348,WINSOME YRN ,B ,Q,2.15,2.16,2.15,2.16,2.16,2.12,4,8020,17303.00,
514354,PREMIER POLY,B ,Q,54.50,54.50,45.35,51.70,52.85,48.10,95,13156,656344.00,
514358,EVERLON SYN.,XT,Q,17.30,17.30,17.20,17.20,17.20,18.00,3,300,5176.00,
514386,GUJ COTEX   ,X ,Q,3.05,3.05,3.05,3.05,3.05,3.21,1,100,305.00,
514394,AJIL        ,X ,Q,79.90,79.90,69.00,72.95,71.95,75.30,62,6786,500167.00,
514400,GARWARE SYN.,X ,Q,10.30,11.30,10.30,11.30,11.30,10.80,3,313,3423.00,
514412,SARUPINDUS  ,X ,Q,70.00,72.95,70.00,71.00,71.00,74.05,5,214,15042.00,
514418,MANORG      ,X ,Q,210.65,213.00,204.00,210.45,213.00,213.50,147,12408,2613725.00,
514428,HINDU.ADHESI,X ,Q,127.00,149.00,127.00,143.30,148.00,127.50,156,9236,1316813.00,
514450,MAHA.RUBTECH,X ,Q,51.15,52.65,50.25,52.40,52.65,51.15,6,1065,54622.00,
514470,WIMSOME TEXT,B ,Q,56.00,59.95,56.00,58.55,59.00,59.40,16,10676,627788.00,
514474,FAIRDEAL FIL,X ,Q,38.00,39.80,36.00,38.50,38.50,38.85,35,9960,383175.00,
514486,POLYGENTA TE,XT,Q,12.80,12.80,12.80,12.80,12.80,12.80,1,100,1280.00,
515018,REG.CERAMIC ,T ,Q,6.00,6.00,5.44,5.53,5.53,5.72,3,301,1643.00,
515030,ASAHI IN.GLA,B ,Q,356.50,365.00,352.15,361.90,361.20,356.45,75,1489,537572.00,
515037,MURD.CERAM  ,B ,Q,42.90,43.50,41.00,43.05,43.50,43.45,177,19659,840422.00,
515043,SAINT-GOBAIN,X ,Q,59.00,61.45,57.50,61.05,61.05,60.25,418,88813,5307061.00,
515055,ANANTRAJ    ,B ,Q,57.00,60.00,56.90,59.15,59.15,59.65,1304,294149,17400128.00,
515059,MADHUS.IND. ,X ,Q,19.80,21.00,19.00,19.15,19.00,20.00,19,16340,321720.00,
515085,RESTILE CER.,X ,Q,7.50,8.00,7.34,7.79,8.00,7.81,38,4612,35227.00,
515093,MADHAV MARB.,B ,Q,59.05,62.60,59.05,61.60,62.45,62.10,38,4054,247226.00,
515127,RAMASIGNS   ,X ,Q,17.95,18.00,17.00,17.70,18.00,17.70,16,1971,35363.00,
515145,HIND.NAT.GLS,B ,Q,154.95,154.95,145.00,145.00,145.00,150.00,3,150,22247.00,
515147,HALDYN GLASS,X ,Q,42.10,43.00,41.50,42.20,42.20,44.75,477,105876,4483129.00,
516003,SARDA PLY.  ,ST,Q,140.00,151.65,140.00,149.00,149.00,145.45,17,1131,161217.00,
516007,MANGALAM TIM,B ,Q,32.50,34.50,32.50,34.15,34.45,33.20,28,3869,131105.00,
516016,SHREYANS IND,B ,Q,171.00,174.15,164.80,170.75,172.55,182.80,263,15311,2617315.00,
516020,AGIO PAPER  ,X ,Q,5.10,5.10,5.10,5.10,5.10,5.10,2,810,4131.00,
516022,STAR PAPER  ,B ,Q,255.00,262.50,251.00,252.90,252.90,273.80,1071,51002,13109771.00,
516030,YASH PAPERS ,X ,Q,70.00,82.95,69.50,81.25,81.25,73.65,1658,392064,30595720.00,
516064,ARROWGREEN  ,B ,Q,439.50,480.00,433.65,448.10,448.10,452.20,171,4143,1839306.00,
516072,VISHNU CHEM ,T ,Q,377.50,387.00,365.05,373.70,370.00,373.80,31,2007,752695.00,
516078,JUMBO BAG   ,Z ,Q,16.20,17.60,16.20,17.60,17.60,16.80,9,1165,19244.00,
516082,N.R.AGARWAL ,B ,Q,445.00,482.00,445.00,473.40,476.40,468.45,333,8265,3848563.00,
516086,SH.RAJES.PAP,XT,Q,14.00,15.05,14.00,15.05,15.05,14.35,10,2430,34855.00,
516092,PUDMJEE IND ,B ,Q,13.77,14.90,13.77,14.81,14.90,14.57,19,5702,83170.00,
516096,SANGAL PAPER,XT,Q,139.05,145.00,139.05,145.00,145.00,138.55,7,193,27913.00,
516106,SH.KARTHIK P,X ,Q,19.25,19.50,18.40,18.50,19.00,19.25,17,2743,50990.00,
516108,S.I.PAPER   ,XT,Q,130.10,139.50,130.10,137.85,138.00,134.70,33,8893,1211363.00,
516110,SCANDENT    ,XT,Q,24.25,24.25,24.25,24.25,24.25,24.25,3,610,14792.00,
517015,VINDHYA TELE,B ,Q,1055.00,1074.90,1055.00,1058.30,1058.30,1078.85,117,2163,2299189.00,
517035,RUTTONSHA IN,X ,Q,50.95,51.00,49.00,49.45,49.15,48.65,10,530,26236.00,
517041,ADORWELDING ,B ,Q,429.00,444.90,426.00,439.35,442.00,436.40,113,1652,718483.00,
517059,SALZER ELEC ,B ,Q,201.00,218.45,199.00,212.00,212.00,203.00,688,32834,6817207.00,
517063,JETINFOTRAN ,X ,Q,64.50,64.50,60.00,62.10,63.50,63.80,13,3075,190570.00,
517080,HIGHGROUND  ,B ,Q,12.07,12.57,12.00,12.23,12.28,12.58,95,42726,521882.00,
517096,APLAB LTD.  ,XT,Q,23.10,23.10,22.50,23.10,23.10,22.00,9,1965,44676.00,
517119,PCS TECH    ,X ,Q,26.45,28.80,26.40,27.55,27.95,28.45,42,2394,66312.00,
517140,MOSER BEAR  ,T ,Q,4.68,4.77,4.47,4.63,4.63,4.63,79,67887,318521.00,
517146,USHA MART.LT,B ,Q,21.75,24.20,21.25,23.60,23.60,22.70,837,293931,6728715.00,
517164,ZENITH COMP.,XT,Q,1.90,1.90,1.90,1.90,1.90,1.90,1,1,1.00,
517166,SPEL SEMICON,X ,Q,14.69,15.75,14.69,15.28,15.20,15.46,71,36151,539971.00,
517168,SUBROS LTD. ,B ,Q,351.90,370.00,339.00,357.70,357.00,358.90,730,16521,5897845.00,
517174,HONEYWELL   ,B ,Q,16451.00,17027.00,16451.00,16993.15,17024.90,16982.30,37,74,1255147.00,
517206,LUMAX IND   ,B ,Q,2298.00,2350.00,2143.25,2273.40,2270.00,2361.10,1142,7662,17276248.00,
517214,SPICEMOBI   ,B ,Q,21.00,21.25,21.00,21.25,21.25,21.10,4,3025,63531.00,
517224,SUJANA INDUS,T ,Q,0.94,1.00,0.93,1.00,1.00,0.97,13,67628,64158.00,
517230,PREM.AU.ELEC,T ,Q,9.46,9.46,9.46,9.46,9.46,9.95,1,50,473.00,
517236,CALCOM VISIO,X ,Q,13.68,13.68,13.68,13.68,13.68,13.68,1,100,1368.00,
517258,PRECISION EL,XT,Q,31.55,31.55,31.55,31.55,31.55,31.55,1,7,220.00,
517271,HBL P SYS   ,B ,Q,56.30,58.40,55.70,57.60,57.60,59.25,888,174708,10038652.00,
517288,GUJARATPOLY ,XT,Q,13.11,14.49,13.11,13.75,13.75,13.80,15,2250,30736.00,
517300,GUJ.IND.POW.,B ,Q,121.75,123.35,120.60,122.70,122.70,123.00,260,23442,2859384.00,
517330,CMI LTD.    ,B ,Q,234.45,244.40,230.00,237.35,237.35,238.65,316,9760,2330947.00,
517334,MOTHERSON SS,A ,Q,360.00,362.70,355.60,359.50,359.50,364.05,888,80041,28770356.00,
517344,MINDTECK (I),B ,Q,64.00,72.00,64.00,70.90,70.90,71.50,55,4344,306257.00,
517354,HAVELLSINDIA,A ,Q,515.00,520.30,504.90,514.80,514.80,521.10,772,52442,26962464.00,
517356,ACI INFOCOM ,ST,Q,5.53,5.53,5.53,5.53,5.53,5.65,1,861,4761.00,
517370,INCAP LTD.  ,XT,Q,109.75,109.75,99.35,101.85,101.85,104.55,40,4475,463016.00,
517372,GUJ.INTRUX  ,X ,Q,113.00,115.00,108.15,113.75,110.70,113.00,30,2025,229589.00,
517380,IGARSHI MOT ,B ,Q,803.25,814.95,799.80,806.00,805.70,806.55,43,642,517346.00,
517385,SYMPHONY    ,A ,Q,1636.50,1705.80,1636.50,1693.55,1693.55,1709.65,353,1554,2621390.00,
517393,VINTRON INF.,XT,Q,0.56,0.56,0.56,0.56,0.56,0.54,2,101,56.00,
517399,VXL INSTRUM.,XT,Q,8.40,8.40,8.40,8.40,8.40,8.00,3,201,1688.00,
517415,LEE&NEE SOFT,XT,Q,4.41,4.41,4.41,4.41,4.41,4.49,10,4468,19703.00,
517417,PATEL AIRTEM,X ,Q,179.05,190.00,178.10,187.90,187.90,181.45,71,6861,1260958.00,
517421,BFLYGANDHI  ,B ,Q,580.25,599.65,578.00,578.00,578.00,608.40,646,47891,27984093.00,
517429,ATHENAGLO   ,XT,Q,17.00,17.00,17.00,17.00,17.00,17.00,1,22,374.00,
517437,DUTRON POLY.,XT,Q,140.40,140.40,140.40,140.40,140.40,138.80,1,1,140.00,
517447,R.S.SOFTWARE,B ,Q,65.00,68.25,64.70,67.15,67.15,66.75,380,26163,1752150.00,
517449,MAGNA ELECTR,X ,Q,202.00,213.00,200.00,201.45,200.00,202.75,50,2776,559121.00,
517467,MARSONS     ,X ,Q,5.44,5.56,5.28,5.51,5.56,5.31,26,11873,64765.00,
517477,ELNET TECH. ,X ,Q,165.55,179.00,165.55,177.10,177.90,172.85,46,2840,494817.00,
517481,APTL        ,X ,Q,5.00,5.20,5.00,5.06,5.06,5.10,5,3134,15869.00,
517498,WEBELSOLAR  ,B ,Q,90.00,109.90,87.05,108.70,108.70,91.90,4028,373833,38569017.00,
517500,ROTO PUMPS  ,X ,Q,103.00,115.40,103.00,114.25,114.25,113.95,211,15201,1688166.00,
517506,TTK PRESTIGE,A ,Q,6838.80,7330.00,6838.80,7034.00,7000.00,6977.30,142,542,3830798.00,
517514,DHINDIA     ,X ,Q,27.60,28.30,26.00,27.75,27.90,27.35,25,7429,205788.00,
517518,LEEL        ,B ,Q,270.00,275.65,269.55,272.05,270.55,278.15,492,25025,6819708.00,
517522,RAJ GLO WIR ,X ,Q,548.00,598.95,548.00,594.10,594.10,584.05,59,1142,669783.00,
517530,SURANATP    ,B ,Q,5.65,5.65,5.31,5.60,5.60,5.52,10,559,3111.00,
517536,ONWARD TECHN,B ,Q,99.45,104.90,97.00,104.35,104.90,104.70,864,40790,4112338.00,
517544,CENTUM ELEC ,B ,Q,623.65,634.30,623.65,633.90,633.90,634.95,4,26,16430.00,
517546,ALFA TRANSFO,X ,Q,29.85,29.90,28.15,29.30,29.90,28.60,7,266,7854.00,
517548,STARLITE COM,X ,Q,47.00,48.70,45.25,46.75,46.75,47.80,177,38654,1797777.00,
517554,NHCFOODS    ,X ,Q,14.80,15.75,14.75,15.43,15.43,15.01,100,12429,190679.00,
517556,PVP VENT LTD,B ,Q,6.90,7.25,6.77,7.24,7.24,6.93,121,71353,506975.00,
517562,TRIGYN TECH ,B ,Q,145.00,152.25,140.80,146.85,147.00,148.60,772,52335,7648597.00,
517569,KEI INDUST. ,B ,Q,379.95,388.05,371.60,381.30,380.00,389.20,710,31169,11869973.00,
517571,IMPPOWERS   ,B ,Q,118.50,118.50,113.00,114.00,114.00,116.75,18,2213,251379.00,
518011,KEERTHI     ,XT,Q,139.00,139.95,133.50,137.50,137.50,140.10,44,2812,380539.00,
518029,GUJ.SIDH.CEM,T ,Q,33.40,34.80,33.00,34.80,34.80,33.15,75,27058,904605.00,
518091,ANJANI PORTL,B ,Q,212.00,219.70,211.00,211.50,211.00,209.75,18,1802,385112.00,
519003,MODINATURAL ,X ,Q,126.00,135.50,124.00,130.05,133.00,134.30,39,2763,353817.00,
519031,SHAH FOOD(P),XT,Q,130.50,130.50,126.35,127.40,127.40,133.00,10,325,41871.00,
519091,TASTY BITE  ,B ,Q,8220.00,8378.65,8050.00,8155.85,8155.85,8437.30,109,446,3639585.00,
519105,AVT NATURAL ,B ,Q,43.80,46.35,42.70,44.45,44.20,44.75,526,75527,3340018.00,
519126,HIND.FOODS  ,XT,Q,448.00,457.00,425.05,454.40,454.40,435.25,46,1562,697459.00,
519136,NAHAR INDUST,B ,Q,93.10,97.50,92.35,96.55,96.60,93.95,64,5199,500024.00,
519152,VADILAL ENT ,XT,Q,855.00,855.00,855.00,855.00,855.00,815.80,1,240,205200.00,
519156,VADILAL IND ,B ,Q,815.00,854.95,815.00,848.85,854.95,850.35,104,2072,1748986.00,
519183,ADF FOODS LT,B ,Q,244.45,258.80,244.45,255.05,252.00,252.75,563,20962,5269639.00,
519216,AJANTA SOYA ,X ,Q,62.10,62.10,60.50,61.70,62.10,62.90,29,2749,169297.00,
519224,WILLIAM.MAGO,T ,Q,99.00,99.00,96.10,98.85,98.85,99.05,11,1187,115760.00,
519230,RICHIRICH   ,XT,Q,1.64,1.75,1.64,1.66,1.66,1.72,4,2500,4236.00,
519248,JVL AGRO    ,B ,Q,30.85,32.85,30.25,30.55,30.55,32.00,1591,644051,20129661.00,
519260,SANWARIA    ,B ,Q,18.00,19.30,18.00,18.40,18.40,18.90,4734,4486483,82119753.00,
519262,PRIMA AGRO L,XT,Q,33.80,33.80,33.80,33.80,33.80,33.80,1,100,3380.00,
519279,MADHUR IND  ,X ,Q,13.25,14.25,13.25,14.25,14.25,13.70,4,175,2420.00,
519285,TARAI FOODS ,XT,Q,7.00,7.53,6.83,6.83,6.83,7.18,8,1285,9491.00,
519287,MODERN DAIRI,ST,Q,9.19,9.68,9.18,9.68,9.68,9.66,16,7129,65868.00,
519295,BAMBINO AGRO,XT,Q,244.00,256.20,240.00,256.00,256.00,244.00,45,5656,1407084.00,
519299,PRIME INDS. ,Z ,Q,1.33,1.33,1.33,1.33,1.33,1.27,2,545,724.00,
519307,VIKAS WSP   ,XT,Q,15.00,15.75,14.40,15.65,15.65,15.00,563,463112,7163015.00,
519359,POONA DAL   ,X ,Q,64.00,65.80,61.95,64.75,65.80,65.20,155,16926,1059475.00,
519367,TRANSGL.FOOD,X ,Q,5.82,6.08,5.80,6.08,6.08,5.80,5,730,4298.00,
519373,VIMAL OIL FD,T ,Q,12.00,12.00,12.00,12.00,12.00,12.12,1,400,4800.00,
519383,ANIK INDS   ,B ,Q,39.75,41.70,38.00,40.80,41.00,38.40,54,3582,143261.00,
519421,KSE LIMITED ,XT,Q,2385.65,2440.00,2275.10,2416.30,2417.00,2385.65,75,714,1698634.00,
519455,NARBADA     ,XT,Q,18.35,18.35,18.35,18.35,18.35,18.35,1,1000,18350.00,
519457,VIRAT CRANE ,XT,Q,46.60,46.60,43.35,43.95,44.00,44.45,14,678,30494.00,
519475,CHORDIA FOOD,XT,Q,167.00,178.80,167.00,171.30,177.90,172.05,15,742,130843.00,
519483,TAI INDUST. ,ST,Q,18.05,19.25,18.05,19.25,19.25,18.95,5,934,17170.00,
519491,OCEAN AGRO  ,X ,Q,21.00,21.90,21.00,21.65,21.90,20.90,7,1632,35250.00,
519494,N K INDUST. ,B ,Q,49.90,52.00,48.50,51.45,51.45,50.95,15,1905,95455.00,
519532,ASIAN TEA   ,X ,Q,16.30,16.30,16.30,16.30,16.30,16.05,1,52826,861063.00,
519552,HERITGFOOD  ,B ,Q,680.10,722.85,680.10,702.15,705.00,696.80,154,104069,73564921.00,
519560,NEHA INTER. ,SS,Q,8.50,8.99,7.54,8.61,8.61,8.37,99,25703,219817.00,
519566,SIMRAN FARMS,XT,Q,139.00,144.00,134.00,144.00,144.00,140.20,76,8449,1152144.00,
519570,LAKSHMI OVER,B ,Q,26.25,27.90,26.10,27.40,27.25,26.70,114,16808,453699.00,
519588,DFM FOODS   ,B ,Q,1640.00,1649.95,1574.10,1627.45,1649.95,1616.30,16,563,922261.00,
519600,CCL PRODUCTS,B ,Q,283.65,304.45,283.65,294.10,294.10,298.55,157,5765,1700282.00,
519602,KELLTONTEC  ,B ,Q,132.00,132.00,122.10,130.65,130.00,126.35,832,70251,9112306.00,
519612,MAHAAN FOODS,X ,Q,16.80,16.80,16.80,16.80,16.80,17.95,1,1,16.00,
520008,RICO AUTO   ,B ,Q,85.00,89.00,83.15,87.05,86.85,87.40,672,90755,7891620.00,
520021,OMAX AUTOS. ,T ,Q,160.00,171.30,155.05,171.30,171.30,163.15,162,13348,2202274.00,
520043,MUNJAL SHOWA,B ,Q,235.85,238.00,234.05,236.40,236.40,234.65,126,4318,1019556.00,
520051,JAMNA AUTO  ,B ,Q,76.00,80.90,75.00,79.55,79.55,78.05,2259,436744,34515578.00,
520056,SUNDAR.CLAY ,B ,Q,4850.00,5080.00,4850.00,5050.70,5080.00,4984.75,44,145,727436.00,
520057,SONA KOYO ST,B ,Q,104.00,109.80,102.50,103.20,102.50,107.55,663,67262,7137529.00,
520059,MUNAUTO     ,B ,Q,78.00,80.95,76.00,79.75,80.95,79.80,186,14374,1130820.00,
520066,JAYBH.MARUTI,B ,Q,479.85,507.95,470.35,496.10,496.10,489.90,196,3629,1777690.00,
520073,RACLGEAR    ,X ,Q,65.00,66.85,64.25,65.40,66.30,66.20,90,9153,595995.00,
520075,SAMKRG PIST.,X ,Q,298.00,311.00,295.00,308.10,308.10,310.70,96,7504,2273752.00,
520077,AMTEK AUTO  ,B ,Q,24.50,24.60,23.90,24.30,24.30,24.75,294,281285,6869297.00,
520086,SICAL LOG   ,B ,Q,217.00,231.50,214.50,224.50,224.95,217.90,267,9933,2241589.00,
520111,RATNAMNI MET,B ,Q,950.00,987.40,950.00,967.20,961.05,984.20,146,3851,3728792.00,
520113,VESUVIUS IND,B ,Q,1316.00,1329.95,1309.00,1317.85,1309.00,1306.90,21,213,281373.00,
520119,AUTOMOTIVE S,B ,Q,83.30,85.50,83.25,83.85,83.85,85.40,59,2485,209421.00,
520123,ABC INDIA   ,X ,Q,96.25,103.95,96.25,101.75,101.00,96.50,5,107,10320.00,
520127,BALURGHAT TE,XT,Q,6.14,6.14,5.72,6.14,6.14,5.89,10,3725,22116.00,
520139,JAGSON AIRLI,XT,Q,2.70,2.88,2.70,2.88,2.88,2.75,24,3391,9712.00,
520151,SHREY SH LOG,B ,Q,572.00,584.80,550.05,559.00,560.05,570.40,58,922,519963.00,
520155,STARLOG     ,X ,Q,54.00,56.45,54.00,56.35,54.35,54.85,23,2048,114953.00,
521005,INDOVATION  ,XT,Q,12.50,12.50,11.90,11.90,11.90,11.93,12,851,10399.00,
521014,EUROTEX IND ,B ,Q,34.15,35.00,34.15,35.00,35.00,37.40,10,1146,39596.00,
521016,INDO COUNT  ,A ,Q,104.50,105.75,102.20,104.60,104.60,106.10,606,59441,6215612.00,
521018,MARAL OVERS ,B ,Q,40.00,41.90,39.30,40.55,40.25,40.35,69,10142,416005.00,
521030,NAKODA      ,T ,Q,0.41,0.42,0.39,0.40,0.41,0.41,28,79380,31976.00,
521034,SOMA TEXTILE,B ,Q,13.40,13.98,13.15,13.22,13.22,13.58,72,29867,401230.00,
521062,OCTAVE      ,X ,Q,1.96,1.96,1.90,1.90,1.90,1.79,11,6291,12255.00,
521064,TRIDENT     ,A ,Q,71.05,73.50,71.05,72.90,72.90,73.75,1107,153624,11141225.00,
521068,HISAR SPIN. ,P ,Q,21.40,21.40,21.40,21.40,21.40,21.40,2,300,6420.00,
521070,ALOK INDS.  ,T ,Q,3.70,3.70,3.51,3.62,3.62,3.69,259,731769,2652835.00,
521082,SPENTEX INDS,T ,Q,5.56,6.12,5.56,6.01,6.00,5.83,52,37614,224713.00,
521097,AMARJOTHI SP,X ,Q,151.50,152.95,149.45,151.15,152.80,153.45,87,5581,842046.00,
521105,OLYMPIA IND.,XT,Q,218.00,220.00,218.00,218.00,218.00,228.00,5,105,22982.00,
521109,NAGREEKA EXP,B ,Q,36.45,36.45,35.15,35.45,35.15,34.75,23,1903,67893.00,
521113,SUDITI IND. ,XT,Q,75.10,77.40,74.00,74.40,74.00,77.45,62,6782,508126.00,
521131,SBFL        ,X ,Q,8.82,8.82,8.82,8.82,8.82,8.40,8,1720,15170.00,
521141,ADITYA SPIN.,XT,Q,8.40,8.40,8.40,8.40,8.40,8.40,3,590,4956.00,
521149,PRIME URBAN ,X ,Q,21.00,22.00,20.45,21.15,21.40,21.50,39,6128,131002.00,
521163,ZODIAC CLOTH,B ,Q,196.00,197.00,191.00,193.30,195.00,199.40,25,530,102387.00,
521167,FRONT BUSS  ,X ,Q,10.97,10.97,10.12,10.75,10.75,10.46,44,10612,110376.00,
521180,SUPER SPIN. ,B ,Q,16.50,17.00,16.20,16.90,16.90,16.55,42,11360,188429.00,
521194,SIL INVEST  ,B ,Q,431.65,447.55,414.00,436.55,439.75,431.65,80,2597,1113737.00,
521200,SURYLAK.COTT,B ,Q,85.20,87.00,85.20,87.00,87.00,85.35,15,1023,88743.00,
521206,SAMTEX FASH.,X ,Q,4.72,5.10,4.72,4.96,5.05,4.84,29,14733,72844.00,
521216,DHAN ROTO SP,XT,Q,40.65,40.65,36.90,40.65,40.65,38.75,10,1897,74831.00,
521220,DAMOINDUS   ,B ,Q,122.00,122.05,119.50,120.00,120.00,122.35,6,94,11269.00,
521226,UNI ROYAL IN,X ,Q,10.23,11.00,10.22,10.50,10.50,10.75,6,1860,19924.00,
521234,SRI NACHAMAI,X ,Q,18.25,18.25,18.25,18.25,18.25,19.20,2,2000,36500.00,
521240,SAMBANDAM SP,X ,Q,145.05,152.00,142.75,144.15,142.75,141.65,25,13480,1995792.00,
521242,KANDAGIRI SP,X ,Q,36.45,36.45,36.45,36.45,36.45,39.50,4,57,2077.00,
521248,KITEX GARMEN,B ,Q,280.75,295.00,280.75,290.25,289.00,287.55,258,7065,2054417.00,
522001,CRANEX LTD. ,X ,Q,20.95,20.95,19.75,20.00,20.00,20.30,11,2261,45167.00,
522004,BATLIBOI LTD,XT,Q,36.00,36.00,33.45,35.00,34.55,35.20,95,14328,490149.00,
522005,AUSTIN ENGG.,XT,Q,101.15,108.00,101.15,106.05,108.00,105.95,32,1671,175253.00,
522014,UNITED DRILL,Z ,Q,282.30,300.00,280.10,297.00,297.00,294.80,34,3308,931075.00,
522017,FLUIDOMAT   ,X ,Q,197.00,197.00,182.00,189.50,188.00,189.95,41,1574,296794.00,
522029,WINDSOR MACH,B ,Q,105.85,111.95,105.00,110.80,110.80,107.40,342,78643,8509489.00,
522034,SHANTHI GEAR,B ,Q,144.65,144.90,140.00,141.60,140.00,144.85,35,994,141786.00,
522064,HONDA SIEL  ,B ,Q,1380.15,1416.10,1376.00,1406.10,1402.05,1401.30,53,434,606114.00,
522073,HITECHGEAR  ,B ,Q,456.80,461.10,454.00,454.90,454.90,456.85,75,944,432034.00,
522074,ELGI EQUIP  ,B ,Q,322.50,343.55,319.10,335.50,335.50,334.05,346,15137,5095892.00,
522085,STONE INDIA ,Z ,Q,32.65,32.65,32.65,32.65,32.65,33.35,63,17184,561057.00,
522101,KILBURN ENGG,X ,Q,89.00,96.75,88.10,89.55,89.30,88.30,130,16968,1526847.00,
522105,BIRLA PRETEC,X ,Q,7.23,7.88,7.23,7.75,7.75,7.60,36,12968,99353.00,
522108,YUKEN INDIA ,X ,Q,4348.25,4683.00,4155.00,4618.00,4618.00,4505.95,360,7439,33916337.00,
522113,TIMKEN (I)  ,B ,Q,821.70,834.90,815.00,819.30,827.00,831.45,88,1318,1088160.00,
522122,VOITH PAPER ,XT,Q,811.90,835.00,805.00,830.00,830.00,820.20,27,680,554652.00,
522134,ARTSON ENG  ,X ,Q,93.00,94.20,91.00,91.35,91.00,95.25,124,9891,912597.00,
522152,SOLITAIR MC ,X ,Q,63.10,70.80,63.10,67.90,67.20,67.15,43,3141,215011.00,
522163,DIAMONPOWER ,B ,Q,16.95,17.35,16.50,16.65,16.65,17.35,218,57713,968223.00,
522165,INDSIL HYD  ,X ,Q,171.85,171.85,171.85,171.85,171.85,163.70,34,13668,2348845.00,
522183,ITL INDUSTRS,X ,Q,300.00,315.00,291.05,312.30,314.90,315.05,92,5475,1675387.00,
522195,FRONTIER SPR,X ,Q,200.00,217.70,200.00,211.20,213.95,215.65,64,2241,470970.00,
522205,PRAJ IND.LTD,A ,Q,95.30,95.90,93.90,95.00,95.00,97.35,1255,182540,17352441.00,
522207,RASANDIK ENG,XT,Q,205.00,210.00,200.00,210.00,210.00,200.00,20,2150,446366.00,
522209,YOGI SUNGWON,XT,Q,2.27,2.27,2.07,2.09,2.07,2.17,13,2339,4958.00,
522215,SWISS GLASS ,X ,Q,199.00,209.00,195.00,203.25,207.00,202.95,55,6633,1334094.00,
522217,GUJ APOIND  ,B ,Q,224.00,229.90,217.20,227.60,225.20,223.40,112,3925,886309.00,
522229,TANEJA AERO.,X ,Q,57.00,58.20,56.00,57.50,57.45,57.90,101,24854,1425144.00,
522231,CONART ENG. ,X ,Q,44.00,47.00,41.25,46.25,46.25,47.30,38,5512,254710.00,
522241,M.M.FORGINGS,B ,Q,1080.00,1100.00,1070.00,1084.75,1100.00,1095.85,12,112,121156.00,
522249,MAYUR UNIQ. ,B ,Q,489.30,506.00,486.55,495.95,496.70,499.10,105,1441,714455.00,
522251,CENLUB INDUS,X ,Q,58.10,65.45,56.25,61.95,65.00,58.10,45,5822,355342.00,
522257,RAJOO ENGIN.,XT,Q,46.85,50.00,46.80,49.15,49.95,48.85,451,135577,6592498.00,
522261,DOLPHIN OFF.,B ,Q,97.00,99.00,94.55,97.55,97.55,98.50,452,30724,2975854.00,
522263,JMC PROJECTS,B ,Q,580.00,618.50,576.55,593.10,593.10,588.80,791,15256,9196194.00,
522267,VEEJAY LAKSH,X ,Q,57.45,57.45,55.00,56.40,56.00,54.75,14,4231,241532.00,
