SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
512626,ORBIT EXPORT,B ,Q,158.00,158.00,150.65,151.20,151.20,154.00,8,89,13797.00,
512634,SAVERA IND  ,X ,Q,74.00,80.00,70.00,76.30,76.30,77.00,23,838,63358.00,
513005,VBC FERRO   ,XT,Q,44.95,44.95,44.95,44.95,44.95,42.85,2,280,12586.00,
513010,TATA SPONGE ,A ,Q,998.00,1025.00,998.00,1010.60,1010.60,997.15,409,6848,6958573.00,
513023,NAV BHAR VEN,A ,Q,144.00,144.00,138.80,139.85,139.85,142.85,387,23250,3279514.00,
513043,REMI EDEL   ,X ,Q,37.95,37.95,37.00,37.00,37.00,32.75,2,20,744.00,
513059,G.S.AUTO INT,X ,Q,14.79,14.80,13.30,13.95,14.04,14.05,30,8185,115934.00,
513063,TRANSFREIGHT,XT,Q,16.40,16.40,14.95,15.60,16.00,15.70,26,3651,54845.00,
513097,SHIV.BIMETAL,X ,Q,116.30,123.00,116.30,120.35,120.00,119.25,267,31466,3775689.00,
513108,GANDHI SP.TU,B ,Q,366.10,380.00,365.00,377.35,377.00,366.65,55,2374,885612.00,
513117,AMFORGE IND.,XT,Q,3.07,3.07,3.07,3.07,3.07,3.23,4,11737,36032.00,
513121,ORICON ENT  ,B ,Q,58.00,58.35,56.65,57.20,57.20,57.90,241,20366,1167618.00,
513142,BALASORE    ,X ,Q,56.95,63.25,56.55,62.35,62.35,56.00,2973,744222,44904647.00,
513149,ACROW INDIA ,XT,Q,139.40,139.40,133.50,133.50,133.50,139.40,6,246,32931.00,
513173,STL STR INF ,X ,Q,8.94,9.88,8.94,9.88,9.88,9.41,5,1602,15825.00,
513179,NAT STL AGRO,B ,Q,33.90,34.90,33.35,34.05,34.05,33.90,75,11022,378910.00,
513216,UTTAM GALVA ,T ,Q,13.50,13.50,13.50,13.50,13.50,14.20,1317,52150,704025.00,
513228,PENNAR STEEL,B ,Q,53.10,54.50,53.05,53.75,53.75,53.20,560,53783,2898803.00,
513250,JYOTI STRUCT,Z ,Q,6.16,6.43,6.16,6.43,6.43,6.13,106,324584,2071321.00,
513252,JAY USHIN   ,XT,Q,638.00,648.90,602.25,602.70,602.25,631.70,21,4265,2577346.00,
513262,ST.STR.WHEEL,B ,Q,1199.85,1211.00,1180.00,1189.80,1181.10,1185.60,189,842,1003511.00,
513269,MAN IND.(I) ,B ,Q,137.90,142.25,137.90,138.95,138.95,137.95,802,83806,11733362.00,
513291,PREM PIPES  ,XT,Q,3.20,3.20,3.20,3.20,3.20,3.20,1,100,320.00,
513309,GOLKONDA    ,Z ,Q,3.20,3.20,3.20,3.20,3.20,3.24,1,15,48.00,
513335,METALFORGE  ,B ,Q,29.40,29.60,29.35,29.60,29.60,28.20,10,1055,31227.00,
513337,GUJ.TOOLROOM,XT,Q,11.12,11.12,11.12,11.12,11.12,11.70,1,500,5560.00,
513349,AJMERA      ,B ,Q,272.10,274.30,267.00,268.45,268.00,272.10,299,15241,4129963.00,
513353,COCHIN MIN. ,X ,Q,115.40,121.55,114.00,114.45,114.15,114.30,51,5792,675305.00,
513361,ISW LTD     ,X ,Q,3.17,3.43,3.17,3.34,3.34,3.12,281,308441,1031279.00,
513375,CARBORUNDUM ,A ,Q,369.70,370.20,362.50,364.75,364.50,369.10,110,3639,1334385.00,
513377,MINERAL&METL,A ,Q,64.80,64.85,63.10,63.55,63.55,63.90,2182,376222,24028952.00,
513397,VALLABH STEL,X ,Q,27.65,27.65,27.65,27.65,27.65,29.05,1,37,1023.00,
513414,SMPL        ,B ,Q,1.22,1.32,1.22,1.26,1.30,1.21,9,28884,37356.00,
513418,SMFIL       ,XT,Q,0.66,0.66,0.60,0.60,0.60,0.63,8,7551,4923.00,
513434,TATA METALIK,B ,Q,795.75,806.25,776.65,784.00,785.00,788.10,398,9441,7483903.00,
513436,SHAH ALLOYS ,B ,Q,45.00,45.95,41.95,42.20,42.45,44.15,75,15292,648081.00,
513446,MONNETISPA  ,B ,Q,23.00,23.00,21.55,22.05,22.10,22.00,325,102414,2274381.00,
513456,KANISHK ST. ,XT,Q,11.10,11.10,11.10,11.10,11.10,10.60,1,10,111.00,
513472,SIMPLEX CAST,X ,Q,146.30,150.00,137.10,149.00,150.00,149.00,44,4174,618040.00,
513502,BARODA EXTR.,XT,Q,0.28,0.29,0.28,0.29,0.29,0.28,4,5010,1442.00,
513509,KALYANI FORG,T ,Q,295.00,309.95,295.00,309.95,309.95,300.00,12,264,80133.00,
513511,PANCH.STEEL ,X ,Q,49.90,50.35,48.00,48.00,48.00,47.15,26,4542,224478.00,
513513,ADITYA ISPAT,X ,Q,5.50,5.50,5.50,5.50,5.50,5.55,4,350,1925.00,
513515,S.R.INDUS.  ,XT,Q,30.05,30.15,29.05,29.70,29.70,28.75,34,18630,560952.00,
513517,STEELCAST   ,X ,Q,180.00,194.90,176.00,189.35,192.00,178.50,131,8436,1568856.00,
513519,PITTI LAMIN.,B ,Q,89.30,90.35,88.05,89.15,89.75,89.65,29,2502,223332.00,
513528,GLITTEK GRAN,XT,Q,2.79,2.79,2.75,2.75,2.75,2.66,3,502,1380.00,
513532,PRADEEP MET.,X ,Q,95.30,99.90,93.85,95.15,96.55,96.45,32,2226,213997.00,
513534,VARDHMAN IND,X ,Q,13.50,13.63,12.60,13.30,13.60,12.54,43,9254,123987.00,
513544,MARDIA SAMYG,Z ,Q,2.30,2.30,2.30,2.30,2.30,2.42,1,23,52.00,
513548,SHARDA ISPAT,XT,Q,84.75,92.95,84.75,91.95,91.95,89.20,14,534,46126.00,
513554,MAHA STEEL  ,B ,Q,66.05,69.00,66.05,67.85,67.25,68.40,34,1508,103114.00,
513566,NOVA IRON&ST,XT,Q,7.15,7.15,7.15,7.15,7.15,7.05,2,72,514.00,
513599,HIND.COPPER ,A ,Q,72.50,72.55,70.55,71.15,71.15,72.25,2492,902359,64540134.00,
513605,SRIPIPES    ,B ,Q,344.20,352.50,344.20,346.10,349.70,347.65,129,5578,1939032.00,
513642,AXEL POLYMER,XT,Q,26.00,26.55,24.45,24.45,24.45,25.70,36,5430,138653.00,
513683,NLCINDIA    ,A ,Q,89.50,89.55,88.35,88.65,88.65,88.20,381,32821,2923815.00,
513687,SPECTRA IND.,X ,Q,23.20,27.75,23.20,27.50,27.50,25.75,24,2830,74451.00,
513691,JMT AUTO LTD,B ,Q,5.22,5.22,4.85,5.05,5.09,4.97,112,83810,421344.00,
513693,KIC METALIKS,X ,Q,170.15,170.15,164.05,170.15,170.15,166.85,29,13283,2256851.00,
513699,SOLID STONE ,X ,Q,66.95,70.00,63.65,70.00,70.00,67.00,6,4039,272659.00,
513709,SHILP GRAVUR,X ,Q,159.15,165.80,159.00,161.40,163.00,161.65,127,4952,798369.00,
513713,WHITEORG    ,X ,Q,112.20,112.20,107.00,109.05,108.50,109.05,105,14666,1623995.00,
513729,ARO GRANITE ,B ,Q,62.30,62.30,60.60,61.05,61.40,61.70,40,4351,265986.00,
514010,HIM.FIBRES  ,X ,Q,5.30,5.30,4.85,4.86,4.86,5.00,7,311,1523.00,
514028,RAJKAMAL SYN,XT,Q,19.00,19.00,18.75,19.00,19.00,19.50,11,3385,64042.00,
514030,DEEPAK SPINN,X ,Q,87.05,87.05,87.00,87.00,87.00,89.90,3,150,13050.00,
514034,JBF IND.LTD ,B ,Q,95.30,95.30,94.40,95.30,95.30,90.80,67,9129,868212.00,
514036,LOY.TEX MILL,X ,Q,700.00,778.00,680.00,715.20,715.00,649.80,171,4004,2940029.00,
514043,HIMAT.SEIDE ,B ,Q,374.00,381.85,373.00,378.90,381.00,372.55,127,6689,2517662.00,
514045,BSL LTD.    ,B ,Q,68.00,71.95,67.30,70.50,70.50,65.80,65,11961,851768.00,
514087,PBM POLYTEX ,X ,Q,86.00,90.85,86.00,89.50,90.40,89.00,19,776,68311.00,
514113,ADHINATH TEX,XT,Q,5.10,5.10,5.10,5.10,5.10,5.36,8,1501,7655.00,
514128,KONARK SYN. ,SS,Q,10.40,10.40,10.40,10.40,10.40,10.93,1,100,1040.00,
514138,SURYALATA SP,X ,Q,153.40,153.40,150.00,150.00,150.00,145.40,11,134,20117.00,
514140,SURYAVA SPIN,XT,Q,4.90,5.38,4.89,5.37,4.90,5.13,8,300,1545.00,
514142,TT LTD.     ,B ,Q,91.00,92.90,91.00,92.40,91.70,89.30,9,483,44473.00,
514144,UNIWORTH LTD,XT,Q,0.90,0.90,0.82,0.82,0.82,0.86,2,600,532.00,
514162,WELSPUN (I) ,A ,Q,59.40,59.50,58.55,59.05,58.90,58.90,557,128083,7580752.00,
514165,IND.ACRYLICS,X ,Q,15.45,15.75,15.25,15.65,15.70,15.20,161,115012,1791423.00,
514167,GANESH ECOSP,B ,Q,375.05,390.00,375.05,386.35,389.85,379.35,61,1567,606457.00,
514175,VARDHMAN POL,B ,Q,22.25,22.30,21.35,21.90,21.90,21.45,37,2802,61890.00,
514183,BLA ROS IND ,XT,Q,50.50,52.15,47.45,50.05,50.00,49.70,61,24846,1253309.00,
514211,SUMEET INDUS,B ,Q,18.60,20.00,18.45,19.35,19.35,18.20,2706,1106741,21546979.00,
514215,BINNY LTD.  ,X ,Q,250.00,264.90,237.05,259.85,260.00,242.65,82,5045,1290301.00,
514221,KLIFESTYLE  ,XT,Q,0.19,0.20,0.19,0.20,0.20,0.19,13,14659,2822.00,
514223,RAMGOPAL POL,T ,Q,9.09,9.90,9.00,9.00,9.00,9.46,25,3167,29681.00,
514234,SANGAM INDIA,B ,Q,126.50,126.50,123.50,124.40,124.40,126.50,89,50085,6225199.00,
514264,SEASONS TEXT,SS,Q,20.30,22.20,20.30,22.00,22.00,21.35,14,1900,40450.00,
514266,ZENITH FIBRE,XT,Q,100.00,100.00,97.00,97.50,97.00,97.90,14,767,75495.00,
514274,AARVEE DENIM,B ,Q,46.90,46.90,44.25,45.60,45.60,46.30,15,2938,134221.00,
514286,ASHIMA LTD. ,B ,Q,28.95,31.00,28.95,30.65,30.65,28.80,479,109429,3291436.00,
514300,PIONEER EMB ,B ,Q,33.40,34.60,33.25,33.80,33.60,32.95,52,1416,48015.00,
514302,VIPPY SPIN. ,X ,Q,47.30,47.60,47.30,47.55,47.55,50.00,6,735,34937.00,
514316,RAGHUVIR SYN,XT,Q,170.00,170.00,170.00,170.00,170.00,174.00,1,20,3400.00,
514318,JATTAINDUS  ,P ,Q,23.70,23.70,23.70,23.70,23.70,22.60,1,200,4740.00,
514322,KAMADGIRI   ,X ,Q,123.00,127.00,120.00,122.05,120.00,122.10,24,851,104023.00,
514326,PATSPIN INDI,B ,Q,17.45,17.45,17.45,17.45,17.45,16.65,20,2066,36051.00,
514348,WINSOME YRN ,T ,Q,1.91,1.91,1.91,1.91,1.91,1.94,1,500,955.00,
514354,PREMIER POLY,B ,Q,47.00,47.00,44.10,44.15,44.10,42.30,19,1083,48926.00,
514394,AJIL        ,X ,Q,70.00,72.00,65.00,67.10,68.95,66.55,27,3739,256006.00,
514412,SARUPINDUS  ,X ,Q,64.15,64.20,60.00,62.25,62.00,62.20,17,2954,179061.00,
514418,MANORG      ,X ,Q,198.90,204.00,192.50,203.05,203.60,194.10,62,5654,1119319.00,
514428,HINDU.ADHESI,X ,Q,115.00,118.95,111.50,111.50,111.50,111.10,7,283,32409.00,
514442,SRI KPR IND ,XT,Q,28.00,28.00,26.65,28.00,28.00,28.00,3,51,1422.00,
514450,MAHA.RUBTECH,X ,Q,56.50,56.50,50.10,51.95,51.95,51.00,30,1068,55003.00,
514470,WIMSOME TEXT,B ,Q,52.00,52.00,45.55,51.00,51.00,46.40,86,42281,2075045.00,
514474,FAIRDEAL FIL,X ,Q,90.80,95.90,87.00,89.15,90.70,90.80,160,18841,1738507.00,
514484,THAMBI MOD. ,XT,Q,5.60,5.60,5.60,5.60,5.60,5.34,1,100,560.00,
515030,ASAHI IN.GLA,B ,Q,353.75,357.05,349.10,354.25,353.00,348.95,183,6721,2374433.00,
515037,MURD.CERAM  ,B ,Q,36.45,38.05,36.00,37.75,37.85,35.95,92,12697,472215.00,
515043,SAINT-GOBAIN,X ,Q,67.30,68.45,65.70,67.45,67.45,66.45,837,166248,11166333.00,
515055,ANANTRAJ    ,B ,Q,50.00,52.40,50.00,51.90,51.90,50.45,890,181601,9368480.00,
515059,MADHUS.IND. ,XT,Q,15.00,15.00,14.40,14.45,14.45,15.00,3,650,9395.00,
515081,SRIVAJRA GRA,P ,Q,2.13,2.13,2.13,2.13,2.13,2.24,1,100,213.00,
515085,RESTILE CER.,X ,Q,7.78,7.78,6.56,6.96,6.98,6.93,43,27336,190417.00,
515093,MADHAV MARB.,B ,Q,56.30,57.20,55.80,56.50,56.50,56.90,17,3041,171908.00,
515127,RAMASIGNS   ,X ,Q,17.80,20.25,17.80,20.25,20.25,19.25,2,101,1800.00,
515145,HIND.NAT.GLS,B ,Q,110.00,120.00,110.00,117.20,120.00,110.00,4,15,1722.00,
515147,HALDYN GLASS,X ,Q,41.05,44.65,39.75,42.65,42.65,40.20,451,155308,6612875.00,
516003,SARDA PLY.  ,ST,Q,113.15,123.90,113.10,114.35,123.90,118.00,17,630,74806.00,
516007,MANGALAM TIM,B ,Q,29.00,30.45,29.00,30.00,30.00,28.95,88,14487,433989.00,
516016,SHREYANS IND,B ,Q,156.00,159.40,155.40,156.25,157.40,154.80,43,3406,531478.00,
516022,STAR PAPER  ,B ,Q,221.25,226.90,221.25,222.85,222.25,220.35,199,10725,2407977.00,
516030,YASH PAPERS ,X ,Q,80.85,81.50,79.75,80.70,80.70,80.20,389,69503,5607244.00,
516064,ARROWGREEN  ,B ,Q,370.50,377.80,365.00,367.25,366.60,372.95,186,4312,1591206.00,
516072,VISHNU CHEM ,B ,Q,293.00,302.95,290.15,290.70,290.70,289.60,33,566,167234.00,
516078,JUMBO BAG   ,Z ,Q,14.05,14.05,14.05,14.05,14.05,14.65,1,100,1405.00,
516082,N.R.AGARWAL ,B ,Q,508.60,512.20,491.00,493.80,493.10,492.35,214,4935,2491364.00,
516086,SH.RAJES.PAP,XT,Q,12.41,12.41,12.41,12.41,12.41,11.82,3,3499,43422.00,
516092,PUDMJEE IND ,B ,Q,14.75,15.40,14.05,15.20,15.20,13.45,57,16165,244588.00,
516096,SANGAL PAPER,XT,Q,105.60,105.60,105.55,105.60,105.60,100.60,10,529,55860.00,
516098,VENTURA TEXL,XT,Q,4.53,4.53,4.53,4.53,4.53,4.32,4,1061,4806.00,
516106,SH.KARTHIK P,X ,Q,17.65,18.25,16.30,16.55,16.30,17.65,112,45011,747919.00,
516108,S.I.PAPER   ,XT,Q,121.00,121.00,119.00,119.00,119.00,121.50,9,1030,123702.00,
516110,SCANDENT    ,XT,Q,19.90,19.90,19.90,19.90,19.90,19.90,1,10,199.00,
517015,VINDHYA TELE,B ,Q,1132.00,1154.00,1113.05,1117.15,1113.05,1121.60,150,1533,1739513.00,
517035,RUTTONSHA IN,X ,Q,49.90,51.00,48.80,51.00,51.00,49.90,24,1200,59890.00,
517041,ADORWELDING ,B ,Q,430.00,430.00,406.00,417.55,420.00,410.60,114,135935,55209286.00,
517059,SALZER ELEC ,B ,Q,203.25,204.50,202.00,203.40,203.40,202.05,59,4457,903563.00,
517063,JETINFOTRAN ,X ,Q,64.00,64.90,60.00,60.00,60.00,61.50,17,3597,218112.00,
517080,HIGHGROUND  ,B ,Q,10.88,10.98,10.72,10.80,10.75,10.88,70,520829,5626163.00,
517119,PCS TECH    ,X ,Q,23.00,23.45,22.70,22.70,22.70,23.75,7,638,14873.00,
517140,MOSER BEAR  ,T ,Q,3.80,3.89,3.76,3.80,3.78,3.80,69,53834,204887.00,
517146,USHA MART.LT,B ,Q,24.20,25.00,24.20,24.70,24.70,23.95,359,162307,4016508.00,
517164,ZENITH COMP.,XT,Q,1.13,1.13,1.13,1.13,1.13,1.18,2,200,226.00,
517166,SPEL SEMICON,X ,Q,12.70,12.95,12.15,12.25,12.36,11.98,32,6981,87768.00,
517168,SUBROS LTD. ,B ,Q,339.20,344.90,336.00,339.30,339.30,332.85,316,9245,3142799.00,
517174,HONEYWELL   ,B ,Q,18275.00,18488.00,18188.05,18402.15,18488.00,18306.10,25,27,496374.00,
517201,SWITCH.TECH.,XT,Q,73.00,73.00,73.00,73.00,73.00,76.70,1,50,3650.00,
517206,LUMAX IND   ,B ,Q,2280.00,2280.00,2251.00,2263.75,2280.00,2265.65,13,53,119959.00,
517214,SPICEMOBI   ,B ,Q,17.65,17.65,17.20,17.65,17.65,17.65,4,202,3541.00,
517224,SUJANA INDUS,T ,Q,0.73,0.74,0.70,0.73,0.73,0.72,11,17138,12467.00,
517236,CALCOM VISIO,X ,Q,14.40,14.40,13.05,14.20,14.20,13.25,4,804,11306.00,
517238,DYNAVISION  ,XT,Q,60.05,62.00,60.05,60.15,60.15,62.25,5,525,31938.00,
517246,BCC FUBA    ,XT,Q,18.00,18.00,18.00,18.00,18.00,18.05,3,500,9000.00,
517258,PRECISION EL,ST,Q,29.05,29.30,29.05,29.30,29.30,29.50,2,125,3656.00,
517264,FINELINE CI ,XT,Q,11.25,11.30,10.45,10.45,10.45,11.00,7,540,5985.00,
517271,HBL P SYS   ,B ,Q,50.00,51.80,49.65,50.80,50.80,49.35,847,126872,6466378.00,
517288,GUJARATPOLY ,XT,Q,14.40,15.75,14.40,15.75,15.75,15.15,5,750,11070.00,
517300,GUJ.IND.POW.,B ,Q,106.90,106.90,104.00,104.25,104.00,103.25,151,12711,1330731.00,
517330,CMI LTD.    ,B ,Q,244.65,248.10,239.45,241.00,240.00,244.70,103,3577,865930.00,
517334,MOTHERSON SS,A ,Q,345.80,348.50,344.80,346.15,346.15,343.85,1091,88997,30841265.00,
517344,MINDTECK (I),B ,Q,55.00,58.60,55.00,57.90,57.75,58.70,49,3007,174740.00,
517354,HAVELLSINDIA,A ,Q,533.00,538.65,530.15,534.15,534.85,531.35,2576,53219,28485571.00,
517356,ACI INFOCOM ,ST,Q,3.38,3.38,3.06,3.38,3.38,3.22,12,3183,9786.00,
517370,INCAP LTD.  ,XT,Q,88.00,88.00,88.00,88.00,88.00,87.00,2,1600,140800.00,
517372,GUJ.INTRUX  ,X ,Q,110.00,111.50,103.80,103.80,103.80,106.80,4,315,34052.00,
517380,IGARSHI MOT ,B ,Q,845.00,848.85,825.70,829.60,827.00,835.00,93,708,593405.00,
517385,SYMPHONY    ,A ,Q,1796.00,1807.95,1790.50,1793.35,1793.35,1794.50,1062,2115,3804070.00,
517411,SHYAM TELEC.,B ,Q,17.35,17.35,16.05,16.95,16.95,16.75,7,420,7074.00,
517415,LEE&NEE SOFT,XT,Q,2.92,2.93,2.77,2.77,2.77,2.91,19,8593,24671.00,
517417,PATEL AIRTEM,X ,Q,173.00,177.50,171.25,173.55,173.00,173.40,36,1738,304924.00,
517421,BFLYGANDHI  ,B ,Q,531.25,531.80,515.00,520.90,523.00,525.85,63,1088,568924.00,
517437,DUTRON POLY.,XT,Q,132.90,132.90,132.90,132.90,132.90,130.80,1,1,132.00,
517447,R.S.SOFTWARE,B ,Q,57.30,59.65,57.30,58.20,58.60,56.30,211,14545,851409.00,
517449,MAGNA ELECTR,X ,Q,184.70,190.00,183.00,186.40,183.50,181.30,29,1286,239079.00,
517467,MARSONS     ,XT,Q,3.85,3.85,3.55,3.61,3.61,3.67,30,9764,35672.00,
517477,ELNET TECH. ,X ,Q,154.65,163.75,154.50,157.45,160.00,150.05,79,5898,937691.00,
517481,APTL        ,XT,Q,4.91,4.91,4.66,4.91,4.91,4.90,13,5517,26340.00,
517498,WEBELSOLAR  ,B ,Q,89.05,91.00,88.50,89.15,89.15,89.00,279,30062,2699831.00,
517500,ROTO PUMPS  ,X ,Q,107.45,112.00,105.95,109.60,109.60,107.65,746,86461,9532825.00,
517506,TTK PRESTIGE,A ,Q,6449.95,6496.00,6420.10,6481.55,6442.00,6393.65,83,780,5043058.00,
517514,DHINDIA     ,XT,Q,22.75,22.75,21.00,22.75,22.75,21.70,16,1442,32067.00,
517518,LEEL        ,B ,Q,249.35,250.35,245.00,246.50,246.50,246.35,182,10698,2653875.00,
517522,RAJ GLO WIR ,X ,Q,555.00,580.00,551.00,570.15,575.00,547.35,89,3309,1889330.00,
517530,SURANATP    ,B ,Q,5.27,5.27,4.87,5.09,5.09,4.89,7,2452,12062.00,
517536,ONWARD TECHN,B ,Q,95.05,96.00,93.00,94.60,94.60,93.60,57,4027,381090.00,
517544,CENTUM ELEC ,B ,Q,532.15,543.95,532.15,532.70,543.00,550.05,10,99,52720.00,
517546,ALFA TRANSFO,X ,Q,46.50,48.30,46.50,47.80,47.10,46.00,67,18751,890538.00,
517548,STARLITE COM,X ,Q,51.45,51.45,50.00,50.50,50.50,51.00,88,9764,493210.00,
517554,NHCFOODS    ,XT,Q,12.75,13.30,12.20,12.50,12.50,12.75,17,17790,228203.00,
517556,PVP VENT LTD,B ,Q,6.70,6.70,6.44,6.53,6.53,6.63,63,122109,798046.00,
517562,TRIGYN TECH ,B ,Q,143.40,143.60,139.05,139.75,140.50,141.90,129,8003,1133643.00,
517569,KEI INDUST. ,B ,Q,416.00,434.00,410.30,429.70,429.70,413.20,1436,53744,22902827.00,
517571,IMPPOWERS   ,B ,Q,96.20,102.50,96.20,98.60,98.60,95.50,12,6532,647907.00,
518011,KEERTHI     ,XT,Q,131.00,135.00,124.95,132.20,133.60,131.50,31,1203,156661.00,
518029,GUJ.SIDH.CEM,T ,Q,29.90,31.50,29.90,31.00,30.75,30.00,55,19626,609257.00,
518075,SURAJ PRODUC,XT,Q,20.05,20.05,20.05,20.05,20.05,19.90,1,50,1002.00,
518091,ANJANI PORTL,B ,Q,191.20,215.00,191.20,200.00,200.00,199.00,23,733,145444.00,
519031,SHAH FOOD(P),XT,Q,105.00,105.50,105.00,105.50,105.50,103.00,2,643,67675.00,
519091,TASTY BITE  ,B ,Q,8268.70,8335.00,8010.00,8085.35,8085.35,8127.70,103,339,2798938.00,
519097,RITESH INTER,XT,Q,10.54,10.54,10.54,10.54,10.54,10.04,2,500,5270.00,
519105,AVT NATURAL ,B ,Q,40.50,40.50,39.60,39.90,39.85,39.80,105,8836,354729.00,
519126,HIND.FOODS  ,XT,Q,295.00,301.35,295.00,301.35,301.35,287.00,104,19122,5748799.00,
519136,NAHAR INDUST,B ,Q,81.95,83.50,81.05,81.60,81.60,80.70,88,7578,623053.00,
519152,VADILAL ENT ,XT,Q,1265.00,1265.00,1156.65,1190.00,1190.00,1210.00,5,24,28665.00,
519156,VADILAL IND ,B ,Q,882.85,896.00,864.00,871.50,864.05,873.85,242,1670,1474837.00,
519183,ADF FOODS LT,B ,Q,221.15,229.40,220.40,225.40,225.40,219.50,769,46698,10533243.00,
519216,AJANTA SOYA ,X ,Q,51.50,51.50,49.05,49.85,50.25,47.60,20,1575,78843.00,
519224,WILLIAM.MAGO,T ,Q,92.40,92.40,92.40,92.40,92.40,88.90,2,2,184.00,
519238,SAPTARISHI A,P ,Q,7.32,7.32,7.32,7.32,7.32,7.03,1,2000,14640.00,
519248,JVL AGRO    ,B ,Q,26.20,26.25,25.70,25.80,26.00,25.85,166,32605,844315.00,
519260,SANWARIA    ,B ,Q,19.95,20.45,19.65,20.45,20.45,19.50,955,686559,13792287.00,
519262,PRIMA AGRO L,XT,Q,33.80,33.80,33.80,33.80,33.80,33.80,1,100,3380.00,
519279,MADHUR IND  ,X ,Q,10.07,10.11,10.07,10.08,10.08,10.60,14,6917,69840.00,
519285,TARAI FOODS ,XT,Q,5.23,5.23,5.23,5.23,5.23,5.23,1,10,52.00,
519287,MODERN DAIRI,XT,Q,7.74,7.74,7.07,7.70,7.70,7.39,27,8659,62943.00,
519295,BAMBINO AGRO,XT,Q,234.85,235.00,225.00,234.80,234.90,229.40,15,1160,271830.00,
519307,VIKAS WSP   ,X ,Q,14.40,14.45,13.55,13.85,13.90,14.05,287,211143,2967886.00,
519359,POONA DAL   ,X ,Q,65.00,70.95,63.55,67.10,68.95,64.50,116,10082,675922.00,
519367,TRANSGL.FOOD,X ,Q,5.70,5.70,5.70,5.70,5.70,5.99,2,400,2280.00,
519373,VIMAL OIL FD,T ,Q,8.39,8.39,8.39,8.39,8.39,8.83,8,770,6460.00,
519383,ANIK INDS   ,B ,Q,34.85,34.85,34.00,34.00,34.00,33.70,9,1020,34852.00,
519421,KSE LIMITED ,XT,Q,3013.95,3014.00,2878.00,2930.00,2930.00,2970.95,79,898,2653165.00,
519455,NARBADA     ,XT,Q,22.55,24.10,22.55,22.60,22.60,23.70,5,727,16412.00,
519457,VIRAT CRANE ,X ,Q,52.60,56.00,52.50,56.00,56.00,55.05,17,813,44385.00,
519477,CIANAGRO    ,P ,Q,44.00,44.90,44.00,44.90,44.90,44.95,4,900,40050.00,
519483,TAI INDUST. ,ST,Q,20.90,20.90,20.90,20.90,20.90,19.95,1,1,20.00,
519491,OCEAN AGRO  ,X ,Q,23.90,23.90,21.05,21.10,21.10,21.75,9,636,15052.00,
519494,N K INDUST. ,B ,Q,49.05,55.25,49.05,54.55,55.25,52.50,14,4354,238947.00,
519532,ASIAN TEA   ,XT,Q,15.90,15.90,15.90,15.90,15.90,15.90,3,158,2512.00,
519552,HERITGFOOD  ,B ,Q,736.35,736.35,716.05,728.95,733.00,725.95,55,829,604696.00,
519560,NEHA INTER. ,SS,Q,7.20,7.20,5.80,6.31,6.30,6.04,64,35465,237808.00,
519566,SIMRAN FARMS,XT,Q,120.00,126.80,119.70,126.80,126.80,120.80,23,4746,588483.00,
519570,LAKSHMI OVER,B ,Q,21.35,22.50,20.70,21.80,21.80,20.80,258,59504,1291710.00,
519600,CCL PRODUCTS,B ,Q,289.60,289.60,285.00,285.00,285.00,288.75,32,1399,399383.00,
519602,KELLTONTEC  ,B ,Q,71.30,73.90,68.90,70.55,70.10,68.90,741,67675,4827698.00,
519612,MAHAAN FOODS,X ,Q,15.15,15.75,15.15,15.75,15.75,15.00,3,63,973.00,
520008,RICO AUTO   ,B ,Q,82.80,84.90,82.70,83.25,82.90,82.40,372,36881,3084399.00,
520021,OMAX AUTOS. ,T ,Q,165.00,165.15,163.50,165.15,165.15,157.30,44,3933,648761.00,
520043,MUNJAL SHOWA,B ,Q,228.85,229.40,226.30,229.00,228.95,228.55,61,2495,569451.00,
520051,JAMNA AUTO  ,B ,Q,84.85,86.70,84.75,86.00,86.00,84.40,936,170575,14606030.00,
520056,SUNDAR.CLAY ,B ,Q,4910.00,4923.90,4837.00,4885.20,4883.00,4906.75,91,309,1505066.00,
520057,SONA KOYO ST,B ,Q,97.25,104.45,97.25,103.00,103.70,97.50,1854,248321,25150620.00,
520059,MUNAUTO     ,B ,Q,78.05,78.15,76.10,76.60,76.60,77.25,77,9024,694376.00,
520066,JAYBH.MARUTI,B ,Q,481.00,493.80,478.60,483.45,483.45,482.45,362,7394,3587602.00,
520073,RACLGEAR    ,X ,Q,61.90,62.95,61.20,61.45,61.45,60.95,38,5811,359583.00,
520075,SAMKRG PIST.,X ,Q,302.90,308.00,299.05,300.45,300.05,302.90,57,4487,1361786.00,
520077,AMTEK AUTO  ,Z ,Q,23.35,23.35,23.35,23.35,23.35,22.25,141,70800,1653180.00,
520081,EAST C.STEEL,P ,Q,55.25,55.25,55.10,55.10,55.10,58.00,4,2500,138050.00,
520086,SICAL LOG   ,B ,Q,213.50,215.00,210.50,211.20,211.70,210.50,79,5116,1093334.00,
520111,RATNAMNI MET,B ,Q,912.50,920.00,911.75,915.20,915.00,919.95,80,1954,1788282.00,
520113,VESUVIUS IND,B ,Q,1299.00,1302.00,1281.50,1293.60,1290.60,1290.00,47,451,584522.00,
